site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J550 97MAR31 1997.2457 50538 899 1 141.5 60 0.090037 4240929 0.610302 116 0.615364 0.0000 0.001815 0.002138 0.008435 -0.080111 -0.000584 -0.119769 38.3011873278 -218.4993130371 116.61536
J550 97APR01 1997.2485 50539 899 2 141.5 60 0.093805 4240929 0.611941 116 0.624529 0.0000 0.001101 0.001334 0.004932 -0.048239 0.028289 -0.139262 38.3011873425 -218.4993129940 116.62453
J550 97APR02 1997.2512 50540 899 3 141.5 60 0.091380 4240929 0.609902 116 0.618753 0.0000 0.001454 0.001838 0.006392 -0.030412 -0.015180 -0.123885 38.3011873242 -218.4993130217 116.61875
J550 97APR06 1997.2621 50544 900 0 141.5 60 0.091458 4240929 0.612040 116 0.634143 0.0000 0.001368 0.001569 0.006057 -0.012471 0.041702 -0.070630 38.3011873434 -218.4993130208 116.63414
J550 97APR07 1997.2649 50545 900 1 141.5 60 0.091311 4240929 0.610861 116 0.625400 0.0000 0.001149 0.001356 0.005034 -0.069472 -0.050964 -0.116703 38.3011873328 -218.4993130225 116.62540
J550 97APR08 1997.2676 50546 900 2 141.5 60 0.089569 4240929 0.614785 116 0.629849 0.0000 0.001085 0.001323 0.004940 -0.039967 -0.024232 -0.135860 38.3011873682 -218.4993130424 116.62985
J550 97APR09 1997.2704 50547 900 3 141.5 60 0.090163 4240929 0.610219 116 0.626285 0.0000 0.001422 0.001715 0.006290 -0.044102 -0.000763 -0.184533 38.3011873270 -218.4993130356 116.62629
J550 97APR10 1997.2731 50548 900 4 141.5 60 0.083978 4240929 0.613991 116 0.623160 0.0000 0.001383 0.001590 0.006149 -0.008696 0.060134 -0.080978 38.3011873610 -218.4993131063 116.62316
J550 97APR11 1997.2758 50549 900 5 141.5 60 0.089854 4240929 0.610227 116 0.622403 0.0000 0.001094 0.001324 0.004924 -0.050211 0.004474 -0.162478 38.3011873271 -218.4993130392 116.62240
J550 97APR12 1997.2786 50550 900 6 141.5 60 0.089067 4240929 0.608849 116 0.625908 0.0000 0.001085 0.001324 0.004892 -0.065891 0.030245 -0.142413 38.3011873147 -218.4993130481 116.62591
