site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J031 94SEP16 1994.7077 49611 766 5 140.0 4155 0.232171 4362767 0.148347 67 0.806692 0.0000 0.001243 0.001540 0.005732 -0.097355 0.088806 -0.144266 39.3986979570 -219.9517608353 67.80669
J031 94SEP17 1994.7105 49612 766 6 140.0 4155 0.222440 4362767 0.151321 67 0.782115 0.0000 0.001143 0.001397 0.005347 -0.070014 0.025672 -0.162746 39.3986979837 -219.9517609482 67.78212
J031 94SEP18 1994.7132 49613 767 0 140.0 4155 0.225518 4362767 0.144541 67 0.791869 0.0000 0.001086 0.001349 0.005008 -0.070394 0.047059 -0.112087 39.3986979227 -219.9517609125 67.79187
J031 94SEP19 1994.7159 49614 767 1 140.0 4155 0.224795 4362767 0.144558 67 0.792175 0.0000 0.001088 0.001379 0.005035 -0.080951 0.065755 -0.118897 39.3986979228 -219.9517609209 67.79217
J031 94SEP20 1994.7187 49615 767 2 140.0 4155 0.214657 4362767 0.150292 67 0.809336 0.0000 0.001118 0.001447 0.005219 -0.072877 0.052420 -0.077042 39.3986979745 -219.9517610386 67.80934
J031 94SEP21 1994.7214 49616 767 3 140.0 4155 0.224167 4362767 0.150228 67 0.778608 0.0000 0.001095 0.001402 0.005053 -0.065486 0.030254 -0.085569 39.3986979739 -219.9517609282 67.77861
J031 94SEP22 1994.7242 49617 767 4 140.0 4155 0.223501 4362767 0.146184 67 0.766753 0.0000 0.001192 0.001451 0.005488 -0.042238 0.077581 -0.123460 39.3986979375 -219.9517609359 67.76675
J031 94SEP23 1994.7269 49618 767 5 140.0 4155 0.217956 4362767 0.144803 67 0.779088 0.0000 0.001258 0.001467 0.005712 -0.137954 0.176002 -0.172501 39.3986979250 -219.9517610003 67.77909
J031 94SEP24 1994.7296 49619 767 6 140.0 4155 0.212255 4362767 0.145100 67 0.781048 0.0000 0.001270 0.001503 0.005654 -0.134125 0.184787 -0.160931 39.3986979277 -219.9517610665 67.78105
J031 94SEP25 1994.7324 49620 768 0 140.0 4155 0.226970 4362767 0.146504 67 0.793886 0.0000 0.001110 0.001423 0.005143 -0.083070 0.063741 -0.106415 39.3986979404 -219.9517608956 67.79389
J031 94SEP26 1994.7351 49621 768 1 140.0 4155 0.227170 4362767 0.142123 67 0.807127 0.0000 0.001180 0.001401 0.005322 -0.066443 0.077208 -0.108267 39.3986979009 -219.9517608933 67.80713
J031 94SEP27 1994.7379 49622 768 2 140.0 4155 0.228497 4362767 0.147553 67 0.798786 0.0000 0.001180 0.001464 0.005467 -0.055560 0.048091 -0.109588 39.3986979498 -219.9517608779 67.79879
J031 94SEP28 1994.7406 49623 768 3 140.0 4155 0.229243 4362767 0.141970 67 0.790741 0.0000 0.001138 0.001453 0.005273 -0.067875 0.092623 -0.089254 39.3986978995 -219.9517608693 67.79074
J031 94SEP29 1994.7433 49624 768 4 140.0 4155 0.226084 4362767 0.143190 67 0.799481 0.0000 0.001201 0.001421 0.005422 -0.067099 0.002366 -0.131802 39.3986979105 -219.9517609059 67.79948
J031 94SEP30 1994.7461 49625 768 5 140.0 4155 0.216906 4362767 0.147925 67 0.795690 0.0000 0.001152 0.001461 0.005386 -0.054607 0.040984 -0.113715 39.3986979532 -219.9517610125 67.79569
J031 94OCT01 1994.7488 49626 768 6 140.0 4155 0.225219 4362767 0.141021 67 0.794631 0.0000 0.001123 0.001390 0.005139 -0.051936 0.010938 -0.133820 39.3986978910 -219.9517609160 67.79463
J031 94OCT02 1994.7515 49627 769 0 140.0 4155 0.240136 4362767 0.141078 67 0.783237 0.0000 0.001092 0.001367 0.005007 -0.068554 0.018538 -0.097382 39.3986978915 -219.9517607428 67.78324
J031 94OCT03 1994.7543 49628 769 1 140.0 4155 0.222409 4362767 0.149975 67 0.790455 0.0000 0.001098 0.001375 0.005088 -0.044484 0.062742 -0.082863 39.3986979716 -219.9517609486 67.79046
J031 94OCT04 1994.7570 49629 769 2 140.0 4155 0.223072 4362767 0.138589 67 0.782778 0.0000 0.001109 0.001389 0.005107 -0.058949 0.048369 -0.093845 39.3986978691 -219.9517609409 67.78278
J031 94OCT05 1994.7598 49630 769 3 140.0 4155 0.243793 4362767 0.139768 67 0.786997 0.0000 0.001393 0.001771 0.006718 -0.061470 -0.015244 -0.096830 39.3986978797 -219.9517607004 67.78700
J031 94OCT06 1994.7625 49631 769 4 140.0 4155 0.217682 4362767 0.136897 67 0.771997 0.0000 0.001123 0.001422 0.005279 -0.069912 0.060202 -0.132113 39.3986978538 -219.9517610035 67.77200
