site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J901 04JUL01 2004.4983 53187 1277 4 141.3 2711 0.752861 4486021 0.481801 173 0.493888 0.0000 0.000827 0.001063 0.003716 0.024685 0.004376 -0.168477 40.5087598395 -218.6680054593 173.49389
J901 04JUL02 2004.5010 53188 1277 5 141.3 2711 0.752784 4486021 0.481649 173 0.495247 0.0000 0.000833 0.001044 0.003725 0.022452 0.058322 -0.133605 40.5087598381 -218.6680054602 173.49525
J901 04JUL03 2004.5038 53189 1277 6 141.3 2711 0.753050 4486021 0.482229 173 0.499327 0.0000 0.000810 0.001056 0.003659 0.035316 0.042754 -0.189217 40.5087598433 -218.6680054570 173.49933
J901 04JUL04 2004.5065 53190 1278 0 141.3 2711 0.752908 4486021 0.481734 173 0.500208 0.0000 0.000843 0.001061 0.003742 0.031368 -0.016537 -0.181502 40.5087598389 -218.6680054587 173.50021
J901 04JUL05 2004.5092 53191 1278 1 141.3 2711 0.751278 4486021 0.481454 173 0.497511 0.0000 0.000857 0.001082 0.003840 -0.017925 0.057873 -0.214466 40.5087598363 -218.6680054780 173.49751
J901 04JUL06 2004.5120 53192 1278 2 141.3 2711 0.751992 4486021 0.479697 173 0.495604 0.0000 0.000819 0.001038 0.003708 0.022806 -0.010230 -0.211193 40.5087598205 -218.6680054695 173.49560
J901 04JUL07 2004.5147 53193 1278 3 141.3 2711 0.753461 4486021 0.481027 173 0.492974 0.0000 0.000836 0.001034 0.003715 0.016362 -0.108106 -0.196068 40.5087598325 -218.6680054522 173.49297
J901 04JUL08 2004.5175 53194 1278 4 141.3 2711 0.753568 4486021 0.485396 173 0.488070 0.0000 0.000838 0.001041 0.003791 0.028234 -0.001148 -0.174228 40.5087598718 -218.6680054509 173.48807
J901 04JUL09 2004.5202 53195 1278 5 141.3 2711 0.752619 4486021 0.483402 173 0.492333 0.0000 0.000828 0.001031 0.003574 0.014510 0.007146 -0.206447 40.5087598539 -218.6680054621 173.49233
J901 04JUL10 2004.5229 53196 1278 6 141.3 2711 0.752825 4486021 0.484195 173 0.492424 0.0000 0.000792 0.000984 0.003518 -0.003303 0.055030 -0.205448 40.5087598610 -218.6680054597 173.49242
