site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J033 94SEP16 1994.7077 49611 766 5 140.3 1628 0.503702 4291704 0.964572 181 0.428605 0.0000 0.001469 0.001729 0.006682 -0.105064 0.085439 -0.247338 38.7585960488 -219.6812643363 181.42860
J033 94SEP17 1994.7105 49612 766 6 140.3 1628 0.480374 4291704 0.970454 181 0.436036 0.0000 0.001314 0.001452 0.005458 -0.029119 0.078061 -0.161484 38.7585961018 -219.6812646047 181.43604
J033 94SEP18 1994.7132 49613 767 0 140.3 1628 0.490340 4291704 0.964412 181 0.438413 0.0000 0.001110 0.001376 0.005189 -0.015499 -0.027127 -0.165832 38.7585960474 -219.6812644900 181.43841
J033 94SEP19 1994.7159 49614 767 1 140.3 1628 0.490098 4291704 0.966490 181 0.422327 0.0000 0.001132 0.001404 0.005163 -0.031588 0.018820 -0.134143 38.7585960661 -219.6812644928 181.42233
J033 94SEP20 1994.7187 49615 767 2 140.3 1628 0.481522 4291704 0.966015 181 0.451131 0.0000 0.001159 0.001451 0.005408 -0.013138 -0.015069 -0.132102 38.7585960618 -219.6812645915 181.45113
J033 94SEP21 1994.7214 49616 767 3 140.3 1628 0.492044 4291704 0.973335 181 0.419242 0.0000 0.001094 0.001369 0.005061 -0.022610 -0.001951 -0.141000 38.7585961278 -219.6812644704 181.41924
J033 94SEP22 1994.7242 49617 767 4 140.3 1628 0.488232 4291704 0.968312 181 0.409457 0.0000 0.001178 0.001454 0.005353 -0.034198 0.008908 -0.095940 38.7585960825 -219.6812645143 181.40946
J033 94SEP23 1994.7269 49618 767 5 140.3 1628 0.487379 4291704 0.963329 181 0.418463 0.0000 0.001228 0.001474 0.005637 -0.059962 0.034592 -0.152730 38.7585960376 -219.6812645241 181.41846
J033 94SEP24 1994.7296 49619 767 6 140.3 1628 0.484636 4291704 0.968348 181 0.425727 0.0000 0.001245 0.001502 0.005682 -0.076987 0.053035 -0.108371 38.7585960828 -219.6812645556 181.42573
J033 94SEP25 1994.7324 49620 768 0 140.3 1628 0.492737 4291704 0.965964 181 0.440297 0.0000 0.001140 0.001410 0.005268 -0.009628 -0.002771 -0.140609 38.7585960614 -219.6812644624 181.44030
J033 94SEP26 1994.7351 49621 768 1 140.3 1628 0.495959 4291704 0.964277 181 0.422945 0.0000 0.001238 0.001501 0.005776 -0.017791 0.016356 -0.109706 38.7585960462 -219.6812644254 181.42295
J033 94SEP27 1994.7379 49622 768 2 140.3 1628 0.498074 4291704 0.967940 181 0.431834 0.0000 0.001207 0.001463 0.005648 -0.010958 0.064126 -0.114574 38.7585960792 -219.6812644010 181.43183
J033 94SEP28 1994.7406 49623 768 3 140.3 1628 0.497060 4291704 0.962613 181 0.414653 0.0000 0.001152 0.001446 0.005460 -0.011684 0.028984 -0.104887 38.7585960312 -219.6812644127 181.41465
J033 94SEP29 1994.7433 49624 768 4 140.3 1628 0.498472 4291704 0.958493 181 0.427354 0.0000 0.001191 0.001434 0.005552 -0.022018 0.020937 -0.112523 38.7585959941 -219.6812643965 181.42735
J033 94SEP30 1994.7461 49625 768 5 140.3 1628 0.489780 4291704 0.971783 181 0.414893 0.0000 0.001110 0.001402 0.005118 -0.014463 0.032841 -0.049231 38.7585961138 -219.6812644964 181.41489
J033 94OCT01 1994.7488 49626 768 6 140.3 1628 0.490949 4291704 0.959210 181 0.429069 0.0000 0.001121 0.001393 0.005235 -0.027787 0.004739 -0.128726 38.7585960005 -219.6812644830 181.42907
J033 94OCT02 1994.7515 49627 769 0 140.3 1628 0.507749 4291704 0.963084 181 0.421704 0.0000 0.001093 0.001375 0.005055 -0.026450 0.000803 -0.095650 38.7585960354 -219.6812642897 181.42170
J033 94OCT03 1994.7543 49628 769 1 140.3 1628 0.489931 4291704 0.968978 181 0.428997 0.0000 0.001145 0.001399 0.005266 -0.025688 -0.015520 -0.089501 38.7585960885 -219.6812644947 181.42900
J033 94OCT04 1994.7570 49629 769 2 140.3 1628 0.494057 4291704 0.959357 181 0.420792 0.0000 0.001162 0.001412 0.005231 -0.005098 -0.027154 -0.113632 38.7585960018 -219.6812644473 181.42079
J033 94OCT05 1994.7598 49630 769 3 140.3 1628 0.503948 4291704 0.958930 181 0.399235 0.0000 0.001324 0.001765 0.006405 -0.034477 0.041458 -0.072065 38.7585959980 -219.6812643335 181.39923
J033 94OCT06 1994.7625 49631 769 4 140.3 1628 0.489893 4291704 0.955576 181 0.419700 0.0000 0.001177 0.001438 0.005355 -0.035177 -0.018830 -0.139597 38.7585959678 -219.6812644952 181.41970
J033 94OCT07 1994.7652 49632 769 5 140.3 1628 0.477580 4291704 0.961901 181 0.423312 0.0000 0.001149 0.001421 0.005142 -0.033518 0.000767 -0.101353 38.7585960248 -219.6812646368 181.42331
J033 94OCT08 1994.7680 49633 769 6 140.3 1628 0.487839 4291704 0.961785 181 0.417783 0.0000 0.001099 0.001408 0.005138 -0.012215 -0.008019 -0.069659 38.7585960237 -219.6812645188 181.41778
J033 94OCT09 1994.7707 49634 770 0 140.3 1628 0.483649 4291704 0.962071 181 0.428603 0.0000 0.001103 0.001382 0.005031 -0.007441 0.012105 -0.124287 38.7585960263 -219.6812645670 181.42860
J033 94OCT10 1994.7734 49635 770 1 140.3 1628 0.482714 4291704 0.965741 181 0.436135 0.0000 0.001147 0.001472 0.005357 0.012456 -0.019181 -0.101331 38.7585960594 -219.6812645778 181.43613
J033 94OCT11 1994.7762 49636 770 2 140.3 1628 0.495332 4291704 0.967238 181 0.444879 0.0000 0.001137 0.001488 0.005293 -0.049317 0.006352 -0.101089 38.7585960728 -219.6812644326 181.44488
J033 94OCT12 1994.7789 49637 770 3 140.3 1628 0.499754 4291704 0.962351 181 0.424109 0.0000 0.001200 0.001538 0.005573 0.005051 0.012705 -0.073744 38.7585960288 -219.6812643817 181.42411
J033 94OCT13 1994.7817 49638 770 4 140.3 1628 0.486703 4291704 0.967628 181 0.417235 0.0000 0.001225 0.001461 0.005514 -0.069806 0.013973 -0.045143 38.7585960763 -219.6812645319 181.41723
J033 94OCT14 1994.7844 49639 770 5 140.3 1628 0.488609 4291704 0.962260 181 0.425003 0.0000 0.001197 0.001438 0.005414 -0.042529 -0.006605 -0.114089 38.7585960280 -219.6812645100 181.42500
J033 94OCT15 1994.7871 49640 770 6 140.3 1628 0.492399 4291704 0.963310 181 0.430990 0.0000 0.001116 0.001374 0.005132 -0.030476 0.010930 -0.109496 38.7585960375 -219.6812644663 181.43099
J033 94OCT16 1994.7899 49641 771 0 140.3 1628 0.492424 4291704 0.962465 181 0.419208 0.0000 0.001232 0.001482 0.005502 -0.022840 0.010967 -0.093647 38.7585960298 -219.6812644661 181.41921
J033 94OCT17 1994.7926 49642 771 1 140.3 1628 0.495014 4291704 0.964212 181 0.431597 0.0000 0.001160 0.001449 0.005224 -0.017943 0.012976 -0.045109 38.7585960456 -219.6812644363 181.43160
J033 94OCT18 1994.7953 49643 771 2 140.3 1628 0.491027 4291704 0.963726 181 0.435097 0.0000 0.001139 0.001385 0.005187 0.002749 0.013113 -0.109425 38.7585960412 -219.6812644821 181.43510
J033 94OCT19 1994.7981 49644 771 3 140.3 1628 0.491197 4291704 0.961687 181 0.430556 0.0000 0.001185 0.001407 0.005340 -0.014745 -0.026304 -0.111449 38.7585960228 -219.6812644802 181.43056
J033 94OCT20 1994.8008 49645 771 4 140.3 1628 0.490224 4291704 0.962995 181 0.427635 0.0000 0.001190 0.001427 0.005430 -0.009146 -0.010083 -0.103206 38.7585960346 -219.6812644914 181.42763
J033 94OCT21 1994.8036 49646 771 5 140.3 1628 0.491746 4291704 0.967533 181 0.419692 0.0000 0.001127 0.001429 0.005166 -0.023634 -0.016575 -0.087541 38.7585960755 -219.6812644738 181.41969
J033 94OCT22 1994.8063 49647 771 6 140.3 1628 0.496765 4291704 0.964867 181 0.426552 0.0000 0.001148 0.001391 0.005115 -0.031817 0.011446 -0.104792 38.7585960515 -219.6812644161 181.42655
J033 94OCT23 1994.8090 49648 772 0 140.3 1628 0.502764 4291704 0.966166 181 0.430482 0.0000 0.001094 0.001367 0.005062 -0.007051 -0.001976 -0.152436 38.7585960632 -219.6812643471 181.43048
J033 94OCT24 1994.8118 49649 772 1 140.3 1628 0.496893 4291704 0.963795 181 0.420025 0.0000 0.001112 0.001385 0.005079 -0.033204 -0.024026 -0.124187 38.7585960418 -219.6812644146 181.42002
J033 94OCT25 1994.8145 49650 772 2 140.3 1628 0.504887 4291704 0.960071 181 0.422506 0.0000 0.001111 0.001390 0.005130 -0.019780 -0.021018 -0.142920 38.7585960083 -219.6812643227 181.42251
J033 94OCT26 1994.8172 49651 772 3 140.3 1628 0.487463 4291704 0.956849 181 0.420876 0.0000 0.001122 0.001417 0.005177 -0.047632 -0.045416 -0.113450 38.7585959793 -219.6812645231 181.42088
J033 94OCT27 1994.8200 49652 772 4 140.3 1628 0.494654 4291704 0.962297 181 0.401889 0.0000 0.001225 0.001478 0.005597 0.030715 -0.010357 -0.142490 38.7585960283 -219.6812644404 181.40189
J033 94OCT28 1994.8227 49653 772 5 140.3 1628 0.496144 4291704 0.960090 181 0.413689 0.0000 0.001196 0.001407 0.005285 -0.036402 -0.039365 -0.139692 38.7585960084 -219.6812644233 181.41369
J033 94OCT29 1994.8255 49654 772 6 140.3 1628 0.504892 4291704 0.966959 181 0.430412 0.0000 0.001495 0.001481 0.005778 -0.013827 0.052298 -0.108798 38.7585960703 -219.6812643226 181.43041
J033 94OCT30 1994.8282 49655 773 0 140.3 1628 0.486915 4291704 0.960054 181 0.425112 0.0000 0.001569 0.001536 0.005704 -0.001033 0.078076 -0.154230 38.7585960081 -219.6812645294 181.42511
J033 94OCT31 1994.8309 49656 773 1 140.3 1628 0.497533 4291704 0.959983 181 0.434696 0.0000 0.001166 0.001421 0.005156 0.012953 0.028871 -0.144328 38.7585960075 -219.6812644073 181.43470
J033 94NOV01 1994.8337 49657 773 2 140.3 1628 0.495314 4291704 0.959681 181 0.424996 0.0000 0.001224 0.001496 0.005440 -0.002025 -0.058562 -0.166455 38.7585960048 -219.6812644328 181.42500
J033 94NOV02 1994.8364 49658 773 3 140.3 1628 0.491580 4291704 0.963135 181 0.420473 0.0000 0.001204 0.001434 0.005376 0.021980 -0.056059 -0.090431 38.7585960359 -219.6812644758 181.42047
