site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J199 96MAR21 1996.2190 50163 845 4 140.1 -1964 -0.497262 4229425 0.131730 260 0.483208 0.0000 0.001721 0.002361 0.008386 -0.136586 0.014047 -0.156937 38.1975444978 -219.9224267080 260.48321
J199 96MAR22 1996.2218 50164 845 5 140.1 -1964 -0.498408 4229425 0.129419 260 0.480038 0.0000 0.001269 0.001582 0.006163 0.006274 0.056870 -0.205967 38.1975444770 -219.9224267210 260.48004
J199 96MAR23 1996.2245 50165 845 6 140.1 -1964 -0.493642 4229425 0.127525 260 0.498170 0.0000 0.001243 0.001648 0.006070 -0.001343 -0.058372 -0.164785 38.1975444600 -219.9224266666 260.49817
J199 96MAR24 1996.2272 50166 846 0 140.1 -1964 -0.490988 4229425 0.126319 260 0.497897 0.0000 0.001539 0.001875 0.007018 -0.129619 0.038342 -0.099361 38.1975444491 -219.9224266363 260.49790
J199 96MAR25 1996.2300 50167 846 1 140.1 -1964 -0.488593 4229425 0.132807 260 0.513846 0.0000 0.001262 0.001534 0.005966 -0.012065 0.059294 -0.134058 38.1975445076 -219.9224266090 260.51385
J199 96MAR26 1996.2327 50168 846 2 140.1 -1964 -0.492480 4229425 0.127433 260 0.491419 0.0000 0.001265 0.001551 0.006006 -0.002179 0.102547 -0.134535 38.1975444591 -219.9224266534 260.49142
J199 96MAR27 1996.2355 50169 846 3 140.1 -1964 -0.493235 4229425 0.126187 260 0.489519 0.0000 0.001198 0.001532 0.005748 -0.008582 -0.011431 -0.133410 38.1975444479 -219.9224266620 260.48952
J199 96MAR28 1996.2382 50170 846 4 140.1 -1964 -0.490451 4229425 0.125563 260 0.491803 0.0000 0.001254 0.001539 0.006082 -0.081163 0.071253 -0.165186 38.1975444423 -219.9224266302 260.49180
J199 96MAR29 1996.2409 50171 846 5 140.1 -1964 -0.488638 4229425 0.132483 260 0.487191 0.0000 0.001211 0.001503 0.005719 0.014306 0.009716 -0.122395 38.1975445046 -219.9224266095 260.48719
J199 96MAR30 1996.2437 50172 846 6 140.1 -1964 -0.494608 4229425 0.135061 260 0.484017 0.0000 0.001252 0.001509 0.005861 0.032435 0.018265 -0.157967 38.1975445279 -219.9224266777 260.48402
J199 96MAR31 1996.2464 50173 847 0 140.1 -1964 -0.503056 4229425 0.133719 260 0.493566 0.0000 0.001348 0.001716 0.006402 -0.011492 0.048664 -0.130191 38.1975445158 -219.9224267741 260.49357
J199 96APR01 1996.2491 50174 847 1 140.1 -1964 -0.491495 4229425 0.129339 260 0.502594 0.0000 0.001451 0.001844 0.007109 -0.053645 0.031339 -0.099974 38.1975444763 -219.9224266421 260.50259
J199 96APR02 1996.2519 50175 847 2 140.1 -1964 -0.494507 4229425 0.132238 260 0.501784 0.0000 0.001211 0.001508 0.005865 -0.007035 0.040772 -0.196802 38.1975445024 -219.9224266765 260.50178
J199 96APR03 1996.2546 50176 847 3 140.1 -1964 -0.491627 4229425 0.134627 260 0.522333 0.0000 0.001259 0.001553 0.006160 0.020534 -0.018324 -0.169055 38.1975445239 -219.9224266436 260.52233
J199 96APR04 1996.2574 50177 847 4 140.1 -1964 -0.497314 4229425 0.132681 260 0.504167 0.0000 0.001248 0.001534 0.005949 0.001011 0.012692 -0.155012 38.1975445064 -219.9224267086 260.50417
J199 96APR05 1996.2601 50178 847 5 140.1 -1964 -0.488522 4229425 0.134654 260 0.502037 0.0000 0.001309 0.001596 0.006114 -0.032097 0.045409 -0.049894 38.1975445242 -219.9224266082 260.50204
J199 96APR06 1996.2628 50179 847 6 140.1 -1964 -0.490426 4229425 0.130907 260 0.493435 0.0000 0.001229 0.001500 0.005778 0.022547 0.003226 -0.124091 38.1975444904 -219.9224266299 260.49343
J199 96APR07 1996.2656 50180 848 0 140.1 -1964 -0.495407 4229425 0.129658 260 0.501076 0.0000 0.001217 0.001481 0.005810 -0.014738 0.009623 -0.189800 38.1975444792 -219.9224266868 260.50108
J199 96APR08 1996.2683 50181 848 1 140.1 -1964 -0.492898 4229425 0.131421 260 0.491153 0.0000 0.001199 0.001492 0.005612 -0.002003 -0.011082 -0.140609 38.1975444951 -219.9224266581 260.49115
J199 96APR09 1996.2710 50182 848 2 140.1 -1964 -0.493946 4229425 0.134074 260 0.507983 0.0000 0.001253 0.001556 0.006094 -0.033164 0.115170 -0.084981 38.1975445190 -219.9224266701 260.50798
J199 96APR10 1996.2738 50183 848 3 140.1 -1964 -0.496206 4229425 0.131551 260 0.498563 0.0000 0.001234 0.001504 0.005780 -0.047188 0.036307 -0.129915 38.1975444962 -219.9224266959 260.49856
J199 96APR11 1996.2765 50184 848 4 140.1 -1964 -0.492497 4229425 0.130227 260 0.493364 0.0000 0.001142 0.001441 0.005411 -0.050473 0.076310 -0.181232 38.1975444843 -219.9224266536 260.49336
J199 96APR12 1996.2793 50185 848 5 140.1 -1964 -0.491486 4229425 0.128033 260 0.487809 0.0000 0.001304 0.001602 0.006061 -0.114175 0.001332 -0.193221 38.1975444645 -219.9224266420 260.48781
J199 96APR13 1996.2820 50186 848 6 140.1 -1964 -0.496645 4229425 0.130352 260 0.506253 0.0000 0.001259 0.001538 0.005793 -0.054365 0.006515 -0.095673 38.1975444854 -219.9224267009 260.50625
J199 96APR14 1996.2847 50187 849 0 140.1 -1964 -0.492212 4229425 0.131967 260 0.490040 0.0000 0.001259 0.001507 0.005770 -0.059148 0.027816 -0.063793 38.1975445000 -219.9224266503 260.49004
J199 96APR15 1996.2875 50188 849 1 140.1 -1964 -0.495056 4229425 0.129342 260 0.492122 0.0000 0.001275 0.001567 0.005880 -0.118738 0.099113 -0.191573 38.1975444763 -219.9224266828 260.49212
J199 96APR16 1996.2902 50189 849 2 140.1 -1964 -0.491875 4229425 0.132401 260 0.516606 0.0000 0.001220 0.001504 0.005740 -0.105789 0.074971 -0.168546 38.1975445039 -219.9224266465 260.51661
J199 96APR17 1996.2930 50190 849 3 140.1 -1964 -0.498951 4229425 0.128462 260 0.486762 0.0000 0.001204 0.001490 0.005785 -0.065003 0.049312 -0.186278 38.1975444684 -219.9224267272 260.48676
J199 96APR18 1996.2957 50191 849 4 140.1 -1964 -0.504808 4229425 0.132660 260 0.480608 0.0000 0.001352 0.001679 0.006211 -0.105248 -0.003533 -0.155441 38.1975445062 -219.9224267941 260.48061
J199 96APR19 1996.2984 50192 849 5 140.1 -1964 -0.492855 4229425 0.128702 260 0.502259 0.0000 0.001276 0.001540 0.006175 -0.034194 0.093377 -0.183447 38.1975444706 -219.9224266576 260.50226
J199 96APR20 1996.3012 50193 849 6 140.1 -1964 -0.491312 4229425 0.130082 260 0.495666 0.0000 0.001238 0.001581 0.005732 -0.096512 0.051733 -0.032220 38.1975444830 -219.9224266400 260.49567
J199 96APR21 1996.3039 50194 850 0 140.1 -1964 -0.494320 4229425 0.127756 260 0.492256 0.0000 0.001263 0.001504 0.005701 -0.114700 0.035915 -0.091864 38.1975444620 -219.9224266744 260.49226
J199 96APR22 1996.3066 50195 850 1 140.1 -1964 -0.496465 4229425 0.128369 260 0.484909 0.0000 0.001296 0.001555 0.005966 -0.108068 0.064482 -0.132847 38.1975444676 -219.9224266989 260.48491
J199 96APR23 1996.3094 50196 850 2 140.1 -1964 -0.492519 4229425 0.128989 260 0.488512 0.0000 0.001199 0.001496 0.005599 -0.082296 0.067657 -0.127624 38.1975444732 -219.9224266538 260.48851
J199 96APR24 1996.3121 50197 850 3 140.1 -1964 -0.497904 4229425 0.130974 260 0.483762 0.0000 0.001192 0.001452 0.005512 -0.046459 0.056345 -0.159917 38.1975444910 -219.9224267153 260.48376
J199 96APR25 1996.3149 50198 850 4 140.1 -1964 -0.492524 4229425 0.130256 260 0.488243 0.0000 0.001247 0.001585 0.005908 -0.013589 0.051626 -0.142156 38.1975444846 -219.9224266539 260.48824
J199 96APR26 1996.3176 50199 850 5 140.1 -1964 -0.498868 4229425 0.133144 260 0.478166 0.0000 0.001230 0.001524 0.005677 -0.022193 -0.017922 -0.123939 38.1975445106 -219.9224267263 260.47817
J199 96APR27 1996.3203 50200 850 6 140.1 -1964 -0.484205 4229425 0.131009 260 0.503959 0.0000 0.001175 0.001454 0.005566 -0.050887 0.065183 -0.156011 38.1975444914 -219.9224265589 260.50396
J199 96APR28 1996.3231 50201 851 0 140.1 -1964 -0.493599 4229425 0.129627 260 0.495236 0.0000 0.001224 0.001496 0.005774 -0.058319 0.041985 -0.174833 38.1975444789 -219.9224266661 260.49524
J199 96APR29 1996.3258 50202 851 1 140.1 -1964 -0.494629 4229425 0.129159 260 0.497955 0.0000 0.001313 0.001609 0.006270 -0.089042 0.162896 -0.115305 38.1975444747 -219.9224266779 260.49796
