site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J909 04JUL01 2004.4983 53187 1277 4 141.3 -602 -0.276463 4370094 0.280413 244 0.639542 0.0000 0.001229 0.001430 0.005064 0.309039 -0.091687 -0.106641 39.4646940456 -218.7069985826 244.63954
J909 04JUL02 2004.5010 53188 1277 5 141.3 -602 -0.275305 4370094 0.280611 244 0.636320 0.0000 0.001330 0.001508 0.005914 0.306355 -0.064334 -0.042734 39.4646940474 -218.7069985692 244.63632
J909 04JUL03 2004.5038 53189 1277 6 141.3 -602 -0.276642 4370094 0.280894 244 0.644468 0.0000 0.001276 0.001558 0.005574 0.328920 -0.119296 -0.048510 39.4646940500 -218.7069985847 244.64447
J909 04JUL04 2004.5065 53190 1278 0 141.3 -602 -0.278049 4370094 0.283382 244 0.647430 0.0000 0.001269 0.001496 0.005678 0.336680 -0.157929 -0.129486 39.4646940724 -218.7069986011 244.64743
J909 04JUL05 2004.5092 53191 1278 1 141.3 -602 -0.276743 4370094 0.280431 244 0.655355 0.0000 0.001261 0.001415 0.005129 0.352047 -0.060781 -0.119717 39.4646940458 -218.7069985859 244.65536
J909 04JUL06 2004.5120 53192 1278 2 141.3 -602 -0.277751 4370094 0.281957 244 0.638978 0.0000 0.001221 0.001375 0.005140 0.370171 -0.155825 -0.041214 39.4646940595 -218.7069985976 244.63898
J909 04JUL07 2004.5147 53193 1278 3 141.3 -602 -0.277949 4370094 0.281227 244 0.652632 0.0000 0.001240 0.001377 0.004987 0.336288 -0.125579 -0.086502 39.4646940530 -218.7069985999 244.65263
J909 04JUL08 2004.5175 53194 1278 4 141.3 -602 -0.275419 4370094 0.285351 244 0.634309 0.0000 0.001204 0.001381 0.005004 0.325974 -0.065254 -0.154389 39.4646940901 -218.7069985705 244.63431
J909 04JUL09 2004.5202 53195 1278 5 141.3 -602 -0.276995 4370094 0.283812 244 0.649319 0.0000 0.001224 0.001410 0.005027 0.381351 -0.060682 -0.133851 39.4646940763 -218.7069985888 244.64932
J909 04JUL10 2004.5229 53196 1278 6 141.3 -602 -0.277947 4370094 0.281319 244 0.632526 0.0000 0.001211 0.001291 0.004811 0.348886 -0.158709 -0.146276 39.4646940538 -218.7069985999 244.63253
J909 04JUL11 2004.5257 53197 1279 0 141.3 -602 -0.280031 4370094 0.279686 244 0.632284 0.0000 0.001213 0.001376 0.004980 0.380566 -0.053932 -0.087986 39.4646940391 -218.7069986241 244.63228
J909 04JUL12 2004.5284 53198 1279 1 141.3 -602 -0.278057 4370094 0.280691 244 0.633190 0.0000 0.001217 0.001380 0.005003 0.399405 -0.038226 -0.118035 39.4646940481 -218.7069986012 244.63319
J909 04JUL13 2004.5311 53199 1279 2 141.3 -602 -0.278995 4370094 0.280091 244 0.631897 0.0000 0.001155 0.001337 0.005027 0.318530 -0.131880 -0.137290 39.4646940427 -218.7069986121 244.63190
J909 04JUL14 2004.5339 53200 1279 3 141.3 -602 -0.276434 4370094 0.279127 244 0.625681 0.0000 0.001158 0.001365 0.004917 0.322252 -0.114730 -0.059616 39.4646940341 -218.7069985823 244.62568
J909 04JUL15 2004.5366 53201 1279 4 141.3 -602 -0.274576 4370094 0.277089 244 0.623369 0.0000 0.001231 0.001449 0.004980 0.363196 -0.166850 -0.039658 39.4646940157 -218.7069985607 244.62337
J909 04JUL16 2004.5394 53202 1279 5 141.3 -602 -0.276791 4370094 0.277211 244 0.619313 0.0000 0.001385 0.001519 0.005848 0.354799 -0.074921 -0.111475 39.4646940168 -218.7069985865 244.61931
J909 04JUL17 2004.5421 53203 1279 6 141.3 -602 -0.275629 4370094 0.279708 244 0.622681 0.0000 0.001245 0.001362 0.004880 0.368430 -0.036971 -0.103656 39.4646940393 -218.7069985730 244.62268
J909 04JUL18 2004.5448 53204 1280 0 141.3 -602 -0.281001 4370094 0.281047 244 0.630251 0.0000 0.001253 0.001438 0.005306 0.334006 -0.113913 -0.122159 39.4646940513 -218.7069986354 244.63025
J909 04JUL19 2004.5476 53205 1280 1 141.3 -602 -0.276146 4370094 0.280834 244 0.630738 0.0000 0.001246 0.001435 0.005490 0.327902 -0.044647 -0.061149 39.4646940494 -218.7069985790 244.63074
J909 04JUL20 2004.5503 53206 1280 2 141.3 -602 -0.280775 4370094 0.279875 244 0.635353 0.0000 0.001279 0.001474 0.005514 0.375503 -0.094103 -0.085888 39.4646940408 -218.7069986328 244.63535
J909 04JUL21 2004.5530 53207 1280 3 141.3 -602 -0.281310 4370094 0.282610 244 0.631374 0.0000 0.001194 0.001354 0.004881 0.360539 -0.136241 -0.070288 39.4646940654 -218.7069986390 244.63137
J909 04JUL22 2004.5558 53208 1280 4 141.3 -602 -0.278056 4370094 0.281147 244 0.641271 0.0000 0.001262 0.001381 0.004916 0.373433 -0.110314 -0.144289 39.4646940523 -218.7069986012 244.64127
J909 04JUL23 2004.5585 53209 1280 5 141.3 -602 -0.278479 4370094 0.279896 244 0.643558 0.0000 0.001228 0.001400 0.005078 0.379289 -0.106509 -0.077391 39.4646940410 -218.7069986061 244.64356
J909 04JUL24 2004.5613 53210 1280 6 141.3 -602 -0.278042 4370094 0.280439 244 0.637655 0.0000 0.001170 0.001366 0.005004 0.348646 -0.058820 -0.044481 39.4646940459 -218.7069986010 244.63766
J909 04JUL25 2004.5640 53211 1281 0 141.3 -602 -0.276791 4370094 0.282775 244 0.650564 0.0000 0.001181 0.001341 0.004940 0.312381 -0.055240 -0.092309 39.4646940669 -218.7069985865 244.65056
J909 04JUL26 2004.5667 53212 1281 1 141.3 -602 -0.278216 4370094 0.282814 244 0.638570 0.0000 0.001192 0.001355 0.004970 0.328444 -0.064121 -0.080877 39.4646940673 -218.7069986030 244.63857
J909 04JUL27 2004.5695 53213 1281 2 141.3 -602 -0.278723 4370094 0.280455 244 0.636386 0.0000 0.001331 0.001476 0.005188 0.375754 -0.097466 -0.030678 39.4646940460 -218.7069986089 244.63639
J909 04JUL28 2004.5722 53214 1281 3 141.3 -602 -0.278643 4370094 0.282875 244 0.639245 0.0000 0.001159 0.001343 0.004967 0.321336 -0.092638 -0.044675 39.4646940678 -218.7069986080 244.63925
J909 04JUL29 2004.5749 53215 1281 4 141.3 -602 -0.278216 4370094 0.282652 244 0.646288 0.0000 0.001145 0.001338 0.004873 0.322391 -0.113553 -0.082842 39.4646940658 -218.7069986030 244.64629
J909 04JUL30 2004.5777 53216 1281 5 141.3 -602 -0.277852 4370094 0.281109 244 0.637004 0.0000 0.001156 0.001334 0.004886 0.333989 -0.058705 -0.127058 39.4646940519 -218.7069985988 244.63700
J909 04JUL31 2004.5804 53217 1281 6 141.3 -602 -0.277680 4370094 0.282359 244 0.644120 0.0000 0.001135 0.001277 0.004551 0.334642 -0.124067 -0.036529 39.4646940632 -218.7069985968 244.64412
J909 04AUG01 2004.5832 53218 1282 0 141.3 -602 -0.277693 4370094 0.281859 244 0.638279 0.0000 0.001176 0.001321 0.004857 0.382565 -0.150221 -0.001225 39.4646940587 -218.7069985969 244.63828
J909 04AUG02 2004.5859 53219 1282 1 141.3 -602 -0.276945 4370094 0.280802 244 0.641020 0.0000 0.001240 0.001366 0.005048 0.365476 -0.077156 -0.239124 39.4646940491 -218.7069985882 244.64102
J909 04AUG03 2004.5886 53220 1282 2 141.3 -602 -0.274813 4370094 0.283000 244 0.638211 0.0000 0.001191 0.001374 0.004893 0.366736 -0.106441 -0.069220 39.4646940689 -218.7069985635 244.63821
J909 04AUG04 2004.5914 53221 1282 3 141.3 -602 -0.275535 4370094 0.281270 244 0.639446 0.0000 0.001184 0.001388 0.005146 0.302597 -0.143587 -0.065061 39.4646940534 -218.7069985719 244.63945
J909 04AUG05 2004.5941 53222 1282 4 141.3 -602 -0.277011 4370094 0.281187 244 0.650544 0.0000 0.001231 0.001411 0.005133 0.345413 -0.110673 -0.128689 39.4646940526 -218.7069985890 244.65054
