site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J924 04JUL01 2004.4983 53187 1277 4 140.5 3065 0.314603 4420800 0.879400 332 0.510162 0.0000 0.000946 0.001238 0.004440 -0.085174 -0.063596 -0.210824 39.9213920018 -219.4641448848 332.51016
J924 04JUL02 2004.5010 53188 1277 5 140.5 3065 0.313636 4420800 0.877684 332 0.504508 0.0000 0.001005 0.001248 0.004602 -0.088913 0.009472 -0.218209 39.9213919863 -219.4641448962 332.50451
J924 04JUL03 2004.5038 53189 1277 6 140.5 3065 0.314052 4420800 0.879535 332 0.509911 0.0000 0.001021 0.001293 0.004900 -0.056979 -0.024440 -0.253109 39.9213920030 -219.4641448913 332.50991
J924 04JUL04 2004.5065 53190 1278 0 140.5 3065 0.311868 4420800 0.879817 332 0.502569 0.0000 0.001025 0.001280 0.004898 -0.120530 0.000023 -0.243014 39.9213920055 -219.4641449168 332.50257
J924 04JUL05 2004.5092 53191 1278 1 140.5 3065 0.310574 4420800 0.881464 332 0.513715 0.0000 0.000996 0.001348 0.004709 -0.054036 -0.017105 -0.192575 39.9213920204 -219.4641449319 332.51372
J924 04JUL06 2004.5120 53192 1278 2 140.5 3065 0.312673 4420800 0.880598 332 0.506345 0.0000 0.000945 0.001225 0.004496 -0.109412 -0.043872 -0.239379 39.9213920126 -219.4641449074 332.50635
J924 04JUL07 2004.5147 53193 1278 3 140.5 3065 0.314427 4420800 0.878716 332 0.506109 0.0000 0.001008 0.001263 0.004782 -0.120350 0.030138 -0.289449 39.9213919956 -219.4641448869 332.50611
J924 04JUL08 2004.5175 53194 1278 4 140.5 3065 0.312922 4420800 0.881784 332 0.502720 0.0000 0.000952 0.001226 0.004670 -0.091868 -0.011477 -0.299093 39.9213920232 -219.4641449045 332.50272
J924 04JUL09 2004.5202 53195 1278 5 140.5 3065 0.312150 4420800 0.878779 332 0.520554 0.0000 0.000977 0.001242 0.004566 -0.079244 -0.023184 -0.242615 39.9213919962 -219.4641449135 332.52055
J924 04JUL10 2004.5229 53196 1278 6 140.5 3065 0.312171 4420800 0.880730 332 0.505005 0.0000 0.000917 0.001192 0.004294 -0.060218 -0.043809 -0.214608 39.9213920137 -219.4641449133 332.50500
