site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J166 96MAR21 1996.2190 50163 845 4 141.2 -2395 -0.976274 4384736 0.166174 151 0.250152 0.0000 0.001130 0.001482 0.005234 -0.030268 -0.001463 -0.152784 39.5965724794 -218.8278944849 151.25015
J166 96MAR22 1996.2218 50164 845 5 141.2 -2395 -0.974969 4384736 0.163871 151 0.261415 0.0000 0.001143 0.001491 0.005329 -0.048641 0.014746 -0.171300 39.5965724586 -218.8278944697 151.26141
J166 96MAR23 1996.2245 50165 845 6 141.2 -2395 -0.975558 4384736 0.163906 151 0.258169 0.0000 0.001136 0.001498 0.005340 -0.024170 -0.012965 -0.147902 39.5965724589 -218.8278944766 151.25817
J166 96MAR24 1996.2272 50166 846 0 141.2 -2395 -0.970737 4384736 0.162196 151 0.252791 0.0000 0.001175 0.001466 0.005224 -0.050449 0.019083 -0.090817 39.5965724435 -218.8278944204 151.25279
J166 96MAR25 1996.2300 50167 846 1 141.2 -2395 -0.975425 4384736 0.167266 151 0.255091 0.0000 0.001183 0.001480 0.005458 -0.023600 0.010273 -0.106391 39.5965724892 -218.8278944750 151.25509
J166 96MAR26 1996.2327 50168 846 2 141.2 -2395 -0.978259 4384736 0.163264 151 0.262110 0.0000 0.001156 0.001454 0.005424 -0.036214 0.014198 -0.107980 39.5965724532 -218.8278945080 151.26211
J166 96MAR27 1996.2355 50169 846 3 141.2 -2395 -0.973156 4384736 0.160202 151 0.250827 0.0000 0.001126 0.001459 0.005301 -0.004161 -0.017483 -0.156219 39.5965724256 -218.8278944486 151.25083
J166 96MAR28 1996.2382 50170 846 4 141.2 -2395 -0.971622 4384736 0.159965 151 0.246278 0.0000 0.001139 0.001450 0.005294 0.009568 -0.021614 -0.146664 39.5965724234 -218.8278944307 151.24628
J166 96MAR29 1996.2409 50171 846 5 141.2 -2395 -0.968764 4384736 0.164561 151 0.257816 0.0000 0.001132 0.001437 0.005317 -0.015729 0.061662 -0.144507 39.5965724648 -218.8278943975 151.25782
J166 96MAR30 1996.2437 50172 846 6 141.2 -2395 -0.974990 4384736 0.161551 151 0.260112 0.0000 0.001148 0.001444 0.005370 -0.013260 -0.044568 -0.160219 39.5965724377 -218.8278944699 151.26011
J166 96MAR31 1996.2464 50173 847 0 141.2 -2395 -0.976807 4384736 0.168188 151 0.243042 0.0000 0.001151 0.001429 0.005336 0.001332 -0.049925 -0.125300 39.5965724975 -218.8278944911 151.24304
J166 96APR01 1996.2491 50174 847 1 141.2 -2395 -0.975022 4384736 0.163780 151 0.258777 0.0000 0.001119 0.001422 0.005247 -0.003699 -0.016018 -0.118792 39.5965724578 -218.8278944703 151.25878
J166 96APR02 1996.2519 50175 847 2 141.2 -2395 -0.976429 4384736 0.167277 151 0.246716 0.0000 0.001126 0.001442 0.005283 0.001283 0.009743 -0.165551 39.5965724893 -218.8278944867 151.24672
J166 96APR03 1996.2546 50176 847 3 141.2 -2395 -0.972712 4384736 0.163436 151 0.238318 0.0000 0.001124 0.001441 0.005308 0.027808 -0.002753 -0.116322 39.5965724547 -218.8278944434 151.23832
J166 96APR04 1996.2574 50177 847 4 141.2 -2395 -0.973094 4384736 0.164314 151 0.260408 0.0000 0.001123 0.001418 0.005295 0.001794 0.020807 -0.185384 39.5965724626 -218.8278944479 151.26041
J166 96APR05 1996.2601 50178 847 5 141.2 -2395 -0.972348 4384736 0.166603 151 0.257860 0.0000 0.001232 0.001471 0.005599 -0.031826 -0.051501 -0.144297 39.5965724832 -218.8278944392 151.25786
J166 96APR06 1996.2628 50179 847 6 141.2 -2395 -0.976875 4384736 0.160866 151 0.260335 0.0000 0.001131 0.001410 0.005218 0.011209 -0.010945 -0.145752 39.5965724316 -218.8278944919 151.26034
J166 96APR07 1996.2656 50180 848 0 141.2 -2395 -0.972467 4384736 0.160796 151 0.257764 0.0000 0.001132 0.001431 0.005305 -0.039259 0.044469 -0.179383 39.5965724309 -218.8278944406 151.25776
J166 96APR08 1996.2683 50181 848 1 141.2 -2395 -0.976985 4384736 0.160955 151 0.257273 0.0000 0.001162 0.001474 0.005414 -0.006033 -0.015230 -0.148465 39.5965724324 -218.8278944932 151.25727
J166 96APR09 1996.2710 50182 848 2 141.2 -2395 -0.973520 4384736 0.158785 151 0.258891 0.0000 0.001145 0.001458 0.005383 -0.015839 0.058710 -0.136576 39.5965724128 -218.8278944528 151.25889
J166 96APR10 1996.2738 50183 848 3 141.2 -2395 -0.971612 4384736 0.162480 151 0.261134 0.0000 0.001142 0.001477 0.005351 -0.047984 0.048811 -0.134338 39.5965724461 -218.8278944306 151.26113
J166 96APR11 1996.2765 50184 848 4 141.2 -2395 -0.971577 4384736 0.161382 151 0.260137 0.0000 0.001091 0.001402 0.005102 -0.044548 0.023109 -0.142473 39.5965724362 -218.8278944302 151.26014
J166 96APR12 1996.2793 50185 848 5 141.2 -2395 -0.972073 4384736 0.161958 151 0.254489 0.0000 0.001188 0.001531 0.005490 -0.081422 0.058218 -0.129977 39.5965724414 -218.8278944360 151.25449
J166 96APR13 1996.2820 50186 848 6 141.2 -2395 -0.973042 4384736 0.162235 151 0.255388 0.0000 0.001157 0.001453 0.005286 -0.055965 0.021444 -0.090538 39.5965724439 -218.8278944473 151.25539
J166 96APR14 1996.2847 50187 849 0 141.2 -2395 -0.969026 4384736 0.160408 151 0.247073 0.0000 0.001171 0.001442 0.005330 -0.077077 0.040699 -0.115106 39.5965724274 -218.8278944005 151.24707
J166 96APR15 1996.2875 50188 849 1 141.2 -2395 -0.973874 4384736 0.163024 151 0.247792 0.0000 0.001184 0.001499 0.005401 -0.079281 0.003220 -0.090370 39.5965724510 -218.8278944570 151.24779
J166 96APR16 1996.2902 50189 849 2 141.2 -2395 -0.973767 4384736 0.164484 151 0.261542 0.0000 0.001123 0.001422 0.005167 -0.056574 0.015047 -0.146044 39.5965724641 -218.8278944557 151.26154
J166 96APR17 1996.2930 50190 849 3 141.2 -2395 -0.977483 4384736 0.160030 151 0.255670 0.0000 0.001139 0.001466 0.005409 -0.054813 0.044560 -0.106029 39.5965724240 -218.8278944990 151.25567
J166 96APR18 1996.2957 50191 849 4 141.2 -2395 -0.972925 4384736 0.160656 151 0.253533 0.0000 0.001211 0.001549 0.005484 -0.104259 0.021105 -0.121163 39.5965724297 -218.8278944459 151.25353
J166 96APR19 1996.2984 50192 849 5 141.2 -2395 -0.972749 4384736 0.161115 151 0.257984 0.0000 0.001184 0.001472 0.005521 -0.076913 0.006287 -0.143034 39.5965724338 -218.8278944438 151.25798
J166 96APR20 1996.3012 50193 849 6 141.2 -2395 -0.973123 4384736 0.160834 151 0.246500 0.0000 0.001159 0.001446 0.005200 -0.096202 0.029568 -0.127482 39.5965724313 -218.8278944482 151.24650
J166 96APR22 1996.3066 50195 850 1 141.2 -2395 -0.973149 4384736 0.160915 151 0.256496 0.0000 0.001228 0.001521 0.005597 -0.117777 0.048388 -0.128895 39.5965724320 -218.8278944485 151.25650
J166 96APR23 1996.3094 50196 850 2 141.2 -2395 -0.971863 4384736 0.158575 151 0.255374 0.0000 0.001131 0.001435 0.005179 -0.059307 0.002936 -0.154822 39.5965724109 -218.8278944335 151.25537
J166 96APR24 1996.3121 50197 850 3 141.2 -2395 -0.972984 4384736 0.160980 151 0.252432 0.0000 0.001139 0.001460 0.005382 -0.058333 0.085678 -0.131886 39.5965724326 -218.8278944466 151.25243
J166 96APR25 1996.3149 50198 850 4 141.2 -2395 -0.972064 4384736 0.160103 151 0.253495 0.0000 0.001174 0.001476 0.005479 -0.056475 0.080306 -0.109949 39.5965724247 -218.8278944359 151.25349
J166 96APR26 1996.3176 50199 850 5 141.2 -2395 -0.976612 4384736 0.166538 151 0.252707 0.0000 0.001210 0.001538 0.005663 -0.042650 0.039732 -0.113265 39.5965724826 -218.8278944888 151.25271
J166 96APR27 1996.3203 50200 850 6 141.2 -2395 -0.965023 4384736 0.162384 151 0.260083 0.0000 0.001138 0.001458 0.005362 -0.063689 0.045740 -0.157941 39.5965724452 -218.8278943539 151.26008
J166 96APR28 1996.3231 50201 851 0 141.2 -2395 -0.972216 4384736 0.160726 151 0.255051 0.0000 0.001122 0.001455 0.005246 -0.052823 0.028745 -0.101507 39.5965724303 -218.8278944376 151.25505
J166 96APR29 1996.3258 50202 851 1 141.2 -2395 -0.974045 4384736 0.157589 151 0.255008 0.0000 0.001154 0.001518 0.005583 -0.046840 0.065632 -0.144257 39.5965724020 -218.8278944589 151.25501
J166 96APR30 1996.3285 50203 851 2 141.2 -2395 -0.974970 4384736 0.161726 151 0.252958 0.0000 0.001139 0.001470 0.005369 -0.042304 0.034561 -0.139172 39.5965724393 -218.8278944697 151.25296
J166 96MAY01 1996.3313 50204 851 3 141.2 -2395 -0.973142 4384736 0.162621 151 0.253874 0.0000 0.001167 0.001473 0.005356 -0.100434 0.033926 -0.087433 39.5965724474 -218.8278944484 151.25387
J166 96MAY02 1996.3340 50205 851 4 141.2 -2395 -0.974693 4384736 0.160731 151 0.257828 0.0000 0.001198 0.001502 0.005537 -0.062812 -0.012850 -0.155818 39.5965724303 -218.8278944665 151.25783
J166 96MAY03 1996.3368 50206 851 5 141.2 -2395 -0.977142 4384736 0.163980 151 0.263414 0.0000 0.001163 0.001458 0.005402 -0.033837 0.017940 -0.116150 39.5965724596 -218.8278944950 151.26341
J166 96MAY04 1996.3395 50207 851 6 141.2 -2395 -0.972499 4384736 0.161458 151 0.254580 0.0000 0.001129 0.001423 0.005232 -0.045534 0.055066 -0.139249 39.5965724369 -218.8278944409 151.25458
J166 96MAY05 1996.3422 50208 852 0 141.2 -2395 -0.972823 4384736 0.161599 151 0.263445 0.0000 0.001131 0.001435 0.005298 -0.042684 0.013088 -0.170106 39.5965724382 -218.8278944447 151.26344
J166 96MAY06 1996.3450 50209 852 1 141.2 -2395 -0.970703 4384736 0.161403 151 0.265905 0.0000 0.001263 0.001633 0.005970 -0.102228 0.040641 -0.154484 39.5965724364 -218.8278944200 151.26591
