site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J549 97MAR31 1997.2457 50538 899 1 141.2 1127 0.287528 4254679 0.805170 49 0.053020 0.0000 0.001812 0.002110 0.008435 -0.083587 -0.006371 -0.155736 38.4250592084 -218.7870906112 49.05302
J549 97APR01 1997.2485 50539 899 2 141.2 1127 0.291424 4254679 0.804845 49 0.070351 0.0000 0.001151 0.001353 0.005149 -0.042658 0.048299 -0.130479 38.4250592055 -218.7870905666 49.07035
J549 97APR02 1997.2512 50540 899 3 141.2 1127 0.288498 4254679 0.803379 49 0.065096 0.0000 0.002157 0.002570 0.010255 0.006462 -0.002727 -0.161119 38.4250591923 -218.7870906001 49.06510
J549 97APR03 1997.2539 50541 899 4 141.2 1127 0.286635 4254679 0.801277 49 0.078712 0.0000 0.002649 0.003585 0.012761 -0.147889 0.105255 -0.338655 38.4250591734 -218.7870906214 49.07871
J549 97APR04 1997.2567 50542 899 5 141.2 1127 0.290697 4254679 0.806366 49 0.073670 0.0000 0.001219 0.001434 0.005561 -0.077100 0.038967 -0.110724 38.4250592192 -218.7870905749 49.07367
J549 97APR05 1997.2594 50543 899 6 141.2 1127 0.289860 4254679 0.802778 49 0.082283 0.0000 0.001208 0.001471 0.005561 -0.029138 0.025432 -0.177422 38.4250591869 -218.7870905845 49.08228
J549 97APR06 1997.2621 50544 900 0 141.2 1127 0.288644 4254679 0.804410 49 0.077810 0.0000 0.001386 0.001602 0.006186 0.001654 0.029318 -0.073139 38.4250592016 -218.7870905984 49.07781
J549 97APR07 1997.2649 50545 900 1 141.2 1127 0.287474 4254679 0.798542 49 0.071030 0.0000 0.001277 0.001442 0.005619 -0.034375 -0.040594 -0.109350 38.4250591487 -218.7870906119 49.07103
J549 97APR08 1997.2676 50546 900 2 141.2 1127 0.285974 4254679 0.806843 49 0.073667 0.0000 0.001116 0.001363 0.005024 0.000483 0.007772 -0.095133 38.4250592235 -218.7870906290 49.07367
J549 97APR09 1997.2704 50547 900 3 141.2 1127 0.289284 4254679 0.803063 49 0.082317 0.0000 0.001194 0.001394 0.005304 -0.014858 -0.008742 -0.168206 38.4250591895 -218.7870905911 49.08232
J549 97APR10 1997.2731 50548 900 4 141.2 1127 0.286490 4254679 0.805756 49 0.074213 0.0000 0.001211 0.001439 0.005547 -0.069816 0.033024 -0.131672 38.4250592137 -218.7870906231 49.07421
J549 97APR11 1997.2758 50549 900 5 141.2 1127 0.286213 4254679 0.803854 49 0.079959 0.0000 0.001301 0.001547 0.005954 -0.023129 0.040842 -0.109727 38.4250591966 -218.7870906263 49.07996
J549 97APR12 1997.2786 50550 900 6 141.2 1127 0.286138 4254679 0.801211 49 0.075672 0.0000 0.001162 0.001402 0.005243 -0.025208 -0.000246 -0.127207 38.4250591728 -218.7870906271 49.07567
J549 97APR13 1997.2813 50551 901 0 141.2 1127 0.293143 4254679 0.804053 49 0.080645 0.0000 0.001401 0.001650 0.006331 0.006313 0.025606 -0.056254 38.4250591984 -218.7870905469 49.08064
J549 97APR14 1997.2841 50552 901 1 141.2 1127 0.283095 4254679 0.802089 49 0.063227 0.0000 0.001193 0.001426 0.005421 0.019376 -0.048632 -0.110389 38.4250591807 -218.7870906620 49.06323
J549 97APR15 1997.2868 50553 901 2 141.2 1127 0.287594 4254679 0.803179 49 0.076472 0.0000 0.001113 0.001353 0.005026 -0.020412 0.042178 -0.112264 38.4250591905 -218.7870906105 49.07647
J549 97APR16 1997.2895 50554 901 3 141.2 1127 0.286198 4254679 0.803401 49 0.071121 0.0000 0.001148 0.001387 0.005282 0.015846 -0.055666 -0.122790 38.4250591925 -218.7870906265 49.07112
J549 97APR17 1997.2923 50555 901 4 141.2 1127 0.288780 4254679 0.803419 49 0.083519 0.0000 0.001124 0.001388 0.005168 -0.026720 -0.030935 -0.128828 38.4250591927 -218.7870905969 49.08352
J549 97APR18 1997.2950 50556 901 5 141.2 1127 0.289788 4254679 0.802754 49 0.074576 0.0000 0.001197 0.001420 0.005304 0.046561 -0.006322 -0.110611 38.4250591867 -218.7870905853 49.07458
J549 97APR19 1997.2977 50557 901 6 141.2 1127 0.284977 4254679 0.802354 49 0.067514 0.0000 0.001142 0.001370 0.005253 -0.007410 -0.021843 -0.133926 38.4250591831 -218.7870906404 49.06751
J549 97APR20 1997.3005 50558 902 0 141.2 1127 0.287625 4254679 0.807217 49 0.065162 0.0000 0.001420 0.001654 0.006451 -0.006555 0.022819 -0.072703 38.4250592269 -218.7870906101 49.06516
J549 97APR21 1997.3032 50559 902 1 141.2 1127 0.283847 4254679 0.807183 49 0.073781 0.0000 0.001379 0.001681 0.006039 -0.125529 -0.001909 -0.113825 38.4250592266 -218.7870906534 49.07378
J549 97APR22 1997.3060 50560 902 2 141.2 1127 0.282153 4254679 0.803038 49 0.075655 0.0000 0.001692 0.002127 0.007996 -0.071112 -0.050243 -0.206242 38.4250591892 -218.7870906728 49.07565
J549 97APR23 1997.3087 50561 902 3 141.2 1127 0.289528 4254679 0.798246 49 0.061680 0.0000 0.001834 0.002196 0.008437 -0.044383 -0.002593 -0.071844 38.4250591461 -218.7870905883 49.06168
J549 97APR25 1997.3142 50563 902 5 141.2 1127 0.286358 4254679 0.802989 49 0.069592 0.0000 0.001126 0.001378 0.005216 -0.038977 -0.022611 -0.140504 38.4250591888 -218.7870906246 49.06959
J549 97APR26 1997.3169 50564 902 6 141.2 1127 0.288072 4254679 0.804018 49 0.082292 0.0000 0.001379 0.001716 0.006505 -0.086362 0.068298 -0.182736 38.4250591981 -218.7870906050 49.08229
J549 97APR27 1997.3196 50565 903 0 141.2 1127 0.290747 4254679 0.809600 49 0.068837 0.0000 0.001655 0.001865 0.007533 -0.013024 0.001232 -0.079670 38.4250592483 -218.7870905744 49.06884
J549 97APR28 1997.3224 50566 903 1 141.2 1127 0.287738 4254679 0.799652 49 0.071891 0.0000 0.001120 0.001334 0.005021 -0.012368 -0.007035 -0.135470 38.4250591587 -218.7870906088 49.07189
J549 97APR29 1997.3251 50567 903 2 141.2 1127 0.289231 4254679 0.801424 49 0.067700 0.0000 0.001102 0.001348 0.005055 -0.044565 -0.022193 -0.110970 38.4250591747 -218.7870905917 49.06770
J549 97APR30 1997.3279 50568 903 3 141.2 1127 0.287130 4254679 0.802499 49 0.073657 0.0000 0.001146 0.001352 0.005033 -0.069551 -0.003973 -0.117169 38.4250591844 -218.7870906158 49.07366
J549 97MAY01 1997.3306 50569 903 4 141.2 1127 0.286265 4254679 0.803958 49 0.077499 0.0000 0.001099 0.001340 0.004955 -0.077994 0.025703 -0.114195 38.4250591975 -218.7870906257 49.07750
J549 97MAY02 1997.3333 50570 903 5 141.2 1127 0.287878 4254679 0.802406 49 0.088746 0.0000 0.001151 0.001402 0.005256 -0.046510 0.039560 -0.129460 38.4250591835 -218.7870906072 49.08875
J549 97MAY03 1997.3361 50571 903 6 141.2 1127 0.289645 4254679 0.803580 49 0.081572 0.0000 0.001088 0.001314 0.004947 -0.048617 0.062650 -0.154221 38.4250591941 -218.7870905870 49.08157
J549 97MAY04 1997.3388 50572 904 0 141.2 1127 0.291048 4254679 0.799729 49 0.085165 0.0000 0.001905 0.002172 0.009204 -0.043540 0.079568 -0.103152 38.4250591594 -218.7870905709 49.08516
