site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J177 96MAR22 1996.2218 50164 845 5 140.9 -4247 -0.307025 4253203 0.264458 82 0.882488 0.0000 0.001211 0.001558 0.005762 -0.054963 0.085517 -0.138224 38.4117575682 -219.1486300816 82.88249
J177 96MAR23 1996.2245 50165 845 6 140.9 -4247 -0.314213 4253203 0.264152 82 0.856833 0.0000 0.001174 0.001542 0.005609 -0.059399 -0.008446 -0.093730 38.4117575654 -219.1486301639 82.85683
J177 96MAR24 1996.2272 50166 846 0 140.9 -4247 -0.309215 4253203 0.264935 82 0.861114 0.0000 0.001266 0.001534 0.005635 -0.076853 0.007162 -0.035786 38.4117575725 -219.1486301067 82.86111
J177 96MAR25 1996.2300 50167 846 1 140.9 -4247 -0.307027 4253203 0.268083 82 0.868363 0.0000 0.001228 0.001484 0.005628 -0.051634 0.068440 -0.107137 38.4117576009 -219.1486300816 82.86836
J177 96MAR26 1996.2327 50168 846 2 140.9 -4247 -0.305721 4253203 0.261901 82 0.858568 0.0000 0.001166 0.001488 0.005561 -0.014193 0.105047 -0.103920 38.4117575452 -219.1486300666 82.85857
J177 96MAR27 1996.2355 50169 846 3 140.9 -4247 -0.314090 4253203 0.262203 82 0.860759 0.0000 0.001150 0.001492 0.005425 -0.060663 0.021997 -0.097324 38.4117575479 -219.1486301625 82.86076
J177 96MAR28 1996.2382 50170 846 4 140.9 -4247 -0.306588 4253203 0.258609 82 0.863771 0.0000 0.001132 0.001440 0.005348 -0.009865 0.010097 -0.138401 38.4117575155 -219.1486300765 82.86377
J177 96MAR29 1996.2409 50171 846 5 140.9 -4247 -0.307385 4253203 0.266311 82 0.853809 0.0000 0.001133 0.001444 0.005351 -0.010471 0.035392 -0.094933 38.4117575849 -219.1486300857 82.85381
J177 96MAR30 1996.2437 50172 846 6 140.9 -4247 -0.317532 4253203 0.261730 82 0.864808 0.0000 0.001148 0.001439 0.005481 0.003674 0.066759 -0.111924 38.4117575436 -219.1486302019 82.86481
J177 96MAR31 1996.2464 50173 847 0 140.9 -4247 -0.315283 4253203 0.271295 82 0.885869 0.0000 0.001167 0.001480 0.005623 -0.005449 0.015505 -0.104306 38.4117576298 -219.1486301762 82.88587
J177 96APR01 1996.2491 50174 847 1 140.9 -4247 -0.309201 4253203 0.263962 82 0.858102 0.0000 0.001148 0.001414 0.005382 -0.029015 0.012890 -0.182903 38.4117575637 -219.1486301065 82.85810
J177 96APR02 1996.2519 50175 847 2 140.9 -4247 -0.312459 4253203 0.268907 82 0.860117 0.0000 0.001131 0.001436 0.005298 0.010038 0.047212 -0.141922 38.4117576083 -219.1486301438 82.86012
J177 96APR03 1996.2546 50176 847 3 140.9 -4247 -0.312447 4253203 0.267049 82 0.857992 0.0000 0.001142 0.001433 0.005365 -0.002201 0.043453 -0.106988 38.4117575915 -219.1486301437 82.85799
J177 96APR04 1996.2574 50177 847 4 140.9 -4247 -0.313594 4253203 0.267269 82 0.861355 0.0000 0.001158 0.001412 0.005423 0.014861 0.031019 -0.171450 38.4117575935 -219.1486301568 82.86136
J177 96APR05 1996.2601 50178 847 5 140.9 -4247 -0.307525 4253203 0.265901 82 0.867887 0.0000 0.001232 0.001502 0.005644 -0.022490 0.002845 -0.072055 38.4117575812 -219.1486300873 82.86789
J177 96APR06 1996.2628 50179 847 6 140.9 -4247 -0.311835 4253203 0.262696 82 0.867204 0.0000 0.001134 0.001436 0.005345 0.004222 0.005484 -0.126300 38.4117575523 -219.1486301366 82.86720
J177 96APR07 1996.2656 50180 848 0 140.9 -4247 -0.311477 4253203 0.262864 82 0.867829 0.0000 0.001120 0.001419 0.005215 -0.006205 0.000463 -0.124809 38.4117575538 -219.1486301325 82.86783
J177 96APR08 1996.2683 50181 848 1 140.9 -4247 -0.311612 4253203 0.260760 82 0.871145 0.0000 0.001149 0.001480 0.005416 -0.000944 0.066772 -0.074850 38.4117575349 -219.1486301341 82.87114
J177 96APR09 1996.2710 50182 848 2 140.9 -4247 -0.314190 4253203 0.264439 82 0.863844 0.0000 0.001166 0.001474 0.005523 0.005605 0.003603 -0.072026 38.4117575680 -219.1486301636 82.86384
J177 96APR10 1996.2738 50183 848 3 140.9 -4247 -0.311795 4253203 0.265046 82 0.875702 0.0000 0.001133 0.001434 0.005295 -0.026867 0.046813 -0.140104 38.4117575735 -219.1486301362 82.87570
J177 96APR11 1996.2765 50184 848 4 140.9 -4247 -0.307690 4253203 0.261597 82 0.867104 0.0000 0.001113 0.001415 0.005261 -0.012820 0.053366 -0.134807 38.4117575424 -219.1486300892 82.86710
J177 96APR12 1996.2793 50185 848 5 140.9 -4247 -0.309969 4253203 0.262170 82 0.850818 0.0000 0.001179 0.001512 0.005418 -0.097658 0.011416 -0.130229 38.4117575476 -219.1486301153 82.85082
J177 96APR13 1996.2820 50186 848 6 140.9 -4247 -0.313691 4253203 0.266638 82 0.857618 0.0000 0.001171 0.001460 0.005321 -0.068273 0.033729 -0.066654 38.4117575878 -219.1486301579 82.85762
J177 96APR14 1996.2847 50187 849 0 140.9 -4247 -0.311008 4253203 0.263734 82 0.853646 0.0000 0.001175 0.001456 0.005344 -0.070929 0.040753 -0.097167 38.4117575617 -219.1486301272 82.85365
J177 96APR15 1996.2875 50188 849 1 140.9 -4247 -0.310402 4253203 0.259820 82 0.859446 0.0000 0.001246 0.001529 0.005716 -0.058227 0.060895 -0.101680 38.4117575264 -219.1486301202 82.85945
J177 96APR16 1996.2902 50189 849 2 140.9 -4247 -0.311672 4253203 0.265389 82 0.874930 0.0000 0.001153 0.001423 0.005374 -0.049188 0.009186 -0.162786 38.4117575766 -219.1486301348 82.87493
J177 96APR17 1996.2930 50190 849 3 140.9 -4247 -0.316302 4253203 0.259903 82 0.853085 0.0000 0.001140 0.001470 0.005460 -0.032614 0.056128 -0.105685 38.4117575272 -219.1486301878 82.85308
J177 96APR18 1996.2957 50191 849 4 140.9 -4247 -0.316917 4253203 0.261390 82 0.877399 0.0000 0.001263 0.001602 0.005939 -0.049008 -0.037599 -0.093530 38.4117575406 -219.1486301948 82.87740
J177 96APR19 1996.2984 50192 849 5 140.9 -4247 -0.309717 4253203 0.260697 82 0.868720 0.0000 0.001178 0.001452 0.005506 -0.075755 0.068582 -0.134980 38.4117575343 -219.1486301124 82.86872
J177 96APR20 1996.3012 50193 849 6 140.9 -4247 -0.310249 4253203 0.260806 82 0.862101 0.0000 0.001211 0.001506 0.005581 -0.084951 0.028679 -0.052601 38.4117575353 -219.1486301185 82.86210
J177 96APR21 1996.3039 50194 850 0 140.9 -4247 -0.315345 4253203 0.260588 82 0.850208 0.0000 0.001262 0.001501 0.005698 -0.120143 0.052355 -0.117626 38.4117575333 -219.1486301768 82.85021
J177 96APR22 1996.3066 50195 850 1 140.9 -4247 -0.313266 4253203 0.261142 82 0.857378 0.0000 0.001258 0.001570 0.005748 -0.107929 0.035652 -0.065863 38.4117575383 -219.1486301530 82.85738
J177 96APR23 1996.3094 50196 850 2 140.9 -4247 -0.311838 4253203 0.260845 82 0.855361 0.0000 0.001158 0.001475 0.005410 -0.085221 0.055973 -0.115750 38.4117575356 -219.1486301367 82.85536
J177 96APR24 1996.3121 50197 850 3 140.9 -4247 -0.313056 4253203 0.262005 82 0.858839 0.0000 0.001130 0.001454 0.005367 -0.027058 0.054305 -0.098244 38.4117575461 -219.1486301506 82.85884
J177 96APR25 1996.3149 50198 850 4 140.9 -4247 -0.311200 4253203 0.262020 82 0.862675 0.0000 0.001200 0.001506 0.005649 -0.048143 0.036068 -0.068332 38.4117575462 -219.1486301294 82.86268
J177 96APR26 1996.3176 50199 850 5 140.9 -4247 -0.315997 4253203 0.265786 82 0.860359 0.0000 0.001220 0.001549 0.005846 -0.049031 -0.009708 -0.142369 38.4117575802 -219.1486301843 82.86036
J177 96APR27 1996.3203 50200 850 6 140.9 -4247 -0.305181 4253203 0.262416 82 0.872070 0.0000 0.001141 0.001473 0.005497 -0.030375 0.028026 -0.159020 38.4117575498 -219.1486300605 82.87207
J177 96APR28 1996.3231 50201 851 0 140.9 -4247 -0.312559 4253203 0.258503 82 0.861039 0.0000 0.001127 0.001427 0.005222 -0.051022 0.006586 -0.152808 38.4117575145 -219.1486301449 82.86104
J177 96APR29 1996.3258 50202 851 1 140.9 -4247 -0.312183 4253203 0.258382 82 0.857950 0.0000 0.001170 0.001503 0.005682 -0.086188 0.080886 -0.093750 38.4117575135 -219.1486301406 82.85795
J177 96APR30 1996.3285 50203 851 2 140.9 -4247 -0.312939 4253203 0.261987 82 0.854083 0.0000 0.001174 0.001476 0.005575 -0.046529 0.056541 -0.155862 38.4117575459 -219.1486301493 82.85408
J177 96MAY01 1996.3313 50204 851 3 140.9 -4247 -0.313101 4253203 0.262757 82 0.860038 0.0000 0.001187 0.001490 0.005446 -0.105677 0.044502 -0.071626 38.4117575529 -219.1486301511 82.86004
J177 96MAY02 1996.3340 50205 851 4 140.9 -4247 -0.313252 4253203 0.261720 82 0.853806 0.0000 0.001282 0.001604 0.006191 -0.021208 0.082332 -0.181940 38.4117575435 -219.1486301529 82.85381
J177 96MAY03 1996.3368 50206 851 5 140.9 -4247 -0.309275 4253203 0.260965 82 0.870536 0.0000 0.001174 0.001471 0.005508 -0.018272 -0.000054 -0.122904 38.4117575367 -219.1486301073 82.87054
J177 96MAY04 1996.3395 50207 851 6 140.9 -4247 -0.312134 4253203 0.263244 82 0.861097 0.0000 0.001121 0.001432 0.005324 -0.049353 0.006084 -0.153727 38.4117575573 -219.1486301401 82.86110
J177 96MAY05 1996.3422 50208 852 0 140.9 -4247 -0.314785 4253203 0.263922 82 0.871043 0.0000 0.001138 0.001462 0.005420 -0.034889 0.005175 -0.055612 38.4117575634 -219.1486301704 82.87104
J177 96MAY06 1996.3450 50209 852 1 140.9 -4247 -0.309517 4253203 0.261819 82 0.847554 0.0000 0.001273 0.001587 0.005914 -0.074603 0.001748 -0.080627 38.4117575444 -219.1486301101 82.84755
J177 96MAY07 1996.3477 50210 852 2 140.9 -4247 -0.314445 4253203 0.263018 82 0.863994 0.0000 0.001183 0.001465 0.005498 -0.032361 0.002519 -0.141886 38.4117575552 -219.1486301665 82.86399
J177 96MAY08 1996.3504 50211 852 3 140.9 -4247 -0.313962 4253203 0.258774 82 0.868280 0.0000 0.001173 0.001494 0.005647 -0.050175 0.100575 -0.130913 38.4117575170 -219.1486301610 82.86828
J177 96MAY09 1996.3532 50212 852 4 140.9 -4247 -0.311396 4253203 0.260445 82 0.869274 0.0000 0.001262 0.001571 0.005879 -0.112157 0.104474 -0.172828 38.4117575320 -219.1486301316 82.86927
J177 96MAY10 1996.3559 50213 852 5 140.9 -4247 -0.312417 4253203 0.263148 82 0.859213 0.0000 0.001275 0.001635 0.006232 0.005273 0.081024 -0.126138 38.4117575564 -219.1486301433 82.85921
J177 96MAY11 1996.3587 50214 852 6 140.9 -4247 -0.315877 4253203 0.264141 82 0.878705 0.0000 0.001231 0.001552 0.005875 -0.016893 0.048231 -0.119136 38.4117575653 -219.1486301829 82.87871
J177 96MAY12 1996.3614 50215 853 0 140.9 -4247 -0.311424 4253203 0.265214 82 0.857402 0.0000 0.001238 0.001535 0.005927 -0.039379 0.055411 -0.144607 38.4117575750 -219.1486301319 82.85740
J177 96MAY13 1996.3641 50216 853 1 140.9 -4247 -0.312537 4253203 0.264445 82 0.853681 0.0000 0.001202 0.001502 0.005650 -0.018423 0.039692 -0.116547 38.4117575681 -219.1486301447 82.85368
J177 96MAY14 1996.3669 50217 853 2 140.9 -4247 -0.314121 4253203 0.263897 82 0.855666 0.0000 0.001200 0.001552 0.005768 -0.065444 0.049553 -0.122144 38.4117575631 -219.1486301628 82.85567
J177 96MAY15 1996.3696 50218 853 3 140.9 -4247 -0.315450 4253203 0.263175 82 0.851278 0.0000 0.001178 0.001500 0.005743 -0.044904 0.071745 -0.167499 38.4117575566 -219.1486301780 82.85128
J177 96MAY16 1996.3723 50219 853 4 140.9 -4247 -0.314343 4253203 0.259503 82 0.862449 0.0000 0.001245 0.001532 0.005946 -0.016763 0.039406 -0.208287 38.4117575236 -219.1486301653 82.86245
J177 96MAY17 1996.3751 50220 853 5 140.9 -4247 -0.313067 4253203 0.259600 82 0.861400 0.0000 0.001446 0.001756 0.006907 -0.071197 0.104664 -0.161956 38.4117575244 -219.1486301507 82.86140
J177 96MAY18 1996.3778 50221 853 6 140.9 -4247 -0.310441 4253203 0.261348 82 0.862256 0.0000 0.001254 0.001594 0.005801 -0.026057 0.094824 -0.083524 38.4117575402 -219.1486301207 82.86226
J177 96MAY19 1996.3806 50222 854 0 140.9 -4247 -0.306044 4253203 0.264585 82 0.847792 0.0000 0.001196 0.001534 0.005574 -0.046416 -0.002117 -0.133124 38.4117575693 -219.1486300704 82.84779
J177 96MAY20 1996.3833 50223 854 1 140.9 -4247 -0.312819 4253203 0.260373 82 0.865846 0.0000 0.001176 0.001473 0.005582 0.001383 0.032692 -0.091579 38.4117575314 -219.1486301479 82.86585
J177 96MAY21 1996.3860 50224 854 2 140.9 -4247 -0.314590 4253203 0.255889 82 0.856133 0.0000 0.001200 0.001576 0.005936 0.017031 0.022292 -0.202297 38.4117574910 -219.1486301681 82.85613
J177 96MAY22 1996.3888 50225 854 3 140.9 -4247 -0.314094 4253203 0.262474 82 0.874352 0.0000 0.001263 0.001539 0.005899 -0.029122 0.071354 -0.121151 38.4117575503 -219.1486301625 82.87435
J177 96MAY23 1996.3915 50226 854 4 140.9 -4247 -0.312352 4253203 0.260722 82 0.854046 0.0000 0.001341 0.001799 0.006724 -0.078989 0.028782 -0.210787 38.4117575345 -219.1486301426 82.85405
J177 96MAY24 1996.3943 50227 854 5 140.9 -4247 -0.312840 4253203 0.261470 82 0.863223 0.0000 0.001250 0.001595 0.006125 -0.082600 0.093001 -0.143591 38.4117575413 -219.1486301481 82.86322
J177 96MAY25 1996.3970 50228 854 6 140.9 -4247 -0.313564 4253203 0.260331 82 0.863342 0.0000 0.001242 0.001532 0.005853 -0.033313 0.000548 -0.137906 38.4117575310 -219.1486301564 82.86334
