site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
X014 98OCT12 1998.7789 51098 979 1 140.9 -3789 -0.256995 4411222 0.194949 723 0.247237 0.0000 0.001520 0.001613 0.006899 0.020737 -0.168943 -0.278686 39.8351226462 -219.1442675978 723.24724
X014 98OCT13 1998.7817 51099 979 2 140.9 -3789 -0.254299 4411222 0.197207 723 0.227137 0.0000 0.001539 0.001694 0.007150 0.007744 -0.195543 -0.224118 39.8351226665 -219.1442675664 723.22714
X014 98OCT14 1998.7844 51100 979 3 140.9 -3789 -0.258600 4411222 0.197241 723 0.246433 0.0000 0.001559 0.001680 0.007343 0.070686 -0.228049 -0.218642 39.8351226668 -219.1442676166 723.24643
X014 98OCT15 1998.7871 51101 979 4 140.9 -3789 -0.248673 4411222 0.191871 723 0.228961 0.0000 0.001539 0.001709 0.007471 0.063867 -0.190717 -0.238427 39.8351226185 -219.1442675006 723.22896
X014 98OCT16 1998.7899 51102 979 5 140.9 -3789 -0.254890 4411222 0.192670 723 0.236817 0.0000 0.001482 0.001564 0.007068 0.053158 -0.184555 -0.236228 39.8351226256 -219.1442675732 723.23682
X014 98OCT17 1998.7926 51103 979 6 140.9 -3789 -0.256570 4411222 0.196229 723 0.241517 0.0000 0.001469 0.001529 0.006977 0.099066 -0.221067 -0.278876 39.8351226577 -219.1442675929 723.24152
X014 98OCT18 1998.7953 51104 980 0 140.9 -3789 -0.249533 4411222 0.193183 723 0.228901 0.0000 0.001510 0.001607 0.007422 0.043733 -0.172083 -0.270308 39.8351226303 -219.1442675107 723.22890
X014 98OCT19 1998.7981 51105 980 1 140.9 -3789 -0.258245 4411222 0.197227 723 0.234402 0.0000 0.001503 0.001662 0.007493 0.042721 -0.161543 -0.252135 39.8351226667 -219.1442676125 723.23440
X014 98OCT20 1998.8008 51106 980 2 140.9 -3789 -0.253715 4411222 0.194667 723 0.241082 0.0000 0.001469 0.001545 0.006942 0.081723 -0.206206 -0.243412 39.8351226436 -219.1442675595 723.24108
X014 98OCT21 1998.8036 51107 980 3 140.9 -3789 -0.254270 4411222 0.198810 723 0.253318 0.0000 0.001476 0.001685 0.007311 0.057208 -0.234985 -0.210929 39.8351226809 -219.1442675660 723.25332
X014 98OCT22 1998.8063 51108 980 4 140.9 -3789 -0.258257 4411222 0.195923 723 0.246241 0.0000 0.001523 0.001556 0.007218 0.068559 -0.238828 -0.236431 39.8351226549 -219.1442676126 723.24624
X014 98OCT23 1998.8090 51109 980 5 140.9 -3789 -0.255335 4411222 0.197465 723 0.243467 0.0000 0.001524 0.001616 0.007272 0.086082 -0.225299 -0.209776 39.8351226688 -219.1442675785 723.24347
X014 98OCT24 1998.8118 51110 980 6 140.9 -3789 -0.251325 4411222 0.201346 723 0.236272 0.0000 0.001487 0.001585 0.007097 0.080376 -0.248737 -0.208326 39.8351227038 -219.1442675316 723.23627
X014 98OCT25 1998.8145 51111 981 0 140.9 -3789 -0.259542 4411222 0.198307 723 0.258253 0.0000 0.001525 0.001596 0.007287 0.092518 -0.172855 -0.257631 39.8351226764 -219.1442676276 723.25825
X014 98OCT26 1998.8172 51112 981 1 140.9 -3789 -0.255653 4411222 0.197224 723 0.244364 0.0000 0.001576 0.001632 0.007399 0.059868 -0.184282 -0.303517 39.8351226667 -219.1442675822 723.24436
X014 98OCT27 1998.8200 51113 981 2 140.9 -3789 -0.252557 4411222 0.198978 723 0.233994 0.0000 0.001462 0.001559 0.006978 0.070202 -0.182932 -0.293453 39.8351226825 -219.1442675460 723.23399
X014 98OCT28 1998.8227 51114 981 3 140.9 -3789 -0.254280 4411222 0.197790 723 0.240942 0.0000 0.001451 0.001593 0.007182 0.072641 -0.169208 -0.283397 39.8351226718 -219.1442675661 723.24094
X014 98OCT29 1998.8255 51115 981 4 140.9 -3789 -0.255784 4411222 0.193239 723 0.249559 0.0000 0.001428 0.001548 0.006937 0.073388 -0.231937 -0.212115 39.8351226308 -219.1442675837 723.24956
X014 98OCT30 1998.8282 51116 981 5 140.9 -3789 -0.252971 4411222 0.195720 723 0.251130 0.0000 0.001535 0.001607 0.007263 0.103189 -0.189200 -0.296079 39.8351226531 -219.1442675508 723.25113
X014 98OCT31 1998.8309 51117 981 6 140.9 -3789 -0.254465 4411222 0.191725 723 0.243978 0.0000 0.001508 0.001614 0.007386 0.056614 -0.150117 -0.288069 39.8351226171 -219.1442675683 723.24398
X014 98NOV01 1998.8337 51118 982 0 140.9 -3789 -0.253174 4411222 0.198427 723 0.254513 0.0000 0.001437 0.001530 0.006856 0.116476 -0.250635 -0.246754 39.8351226775 -219.1442675532 723.25451
X014 98NOV02 1998.8364 51119 982 1 140.9 -3789 -0.256453 4411222 0.199355 723 0.240329 0.0000 0.001534 0.001639 0.007424 0.052429 -0.235868 -0.249903 39.8351226859 -219.1442675915 723.24033
X014 98NOV03 1998.8392 51120 982 2 140.9 -3789 -0.255417 4411222 0.197254 723 0.248559 0.0000 0.001493 0.001642 0.007318 0.045746 -0.213219 -0.223440 39.8351226669 -219.1442675794 723.24856
X014 98NOV04 1998.8419 51121 982 3 140.9 -3789 -0.252681 4411222 0.199650 723 0.243461 0.0000 0.001526 0.001655 0.007567 0.004322 -0.177098 -0.253110 39.8351226885 -219.1442675475 723.24346
X014 98NOV05 1998.8446 51122 982 4 140.9 -3789 -0.258428 4411222 0.200712 723 0.243705 0.0000 0.001472 0.001541 0.007002 0.082187 -0.208884 -0.282595 39.8351226981 -219.1442676146 723.24371
X014 98NOV06 1998.8474 51123 982 5 140.9 -3789 -0.257917 4411222 0.202628 723 0.250893 0.0000 0.001518 0.001606 0.007243 0.064976 -0.091197 -0.233144 39.8351227153 -219.1442676087 723.25089
X014 98NOV07 1998.8501 51124 982 6 140.9 -3789 -0.253770 4411222 0.199186 723 0.254828 0.0000 0.001541 0.001643 0.007555 0.062701 -0.203006 -0.240118 39.8351226843 -219.1442675602 723.25483
X014 98NOV08 1998.8528 51125 983 0 140.9 -3789 -0.255394 4411222 0.196583 723 0.244625 0.0000 0.001411 0.001581 0.007104 0.061381 -0.237421 -0.277780 39.8351226609 -219.1442675791 723.24463
X014 98NOV09 1998.8556 51126 983 1 140.9 -3789 -0.258513 4411222 0.198528 723 0.240218 0.0000 0.001563 0.001660 0.007653 0.072396 -0.320702 -0.221116 39.8351226784 -219.1442676156 723.24022
X014 98NOV10 1998.8583 51127 983 2 140.9 -3789 -0.258752 4411222 0.198433 723 0.247070 0.0000 0.001468 0.001587 0.007061 0.078688 -0.160687 -0.228223 39.8351226776 -219.1442676184 723.24707
X014 98NOV11 1998.8611 51128 983 3 140.9 -3789 -0.255231 4411222 0.194080 723 0.258676 0.0000 0.001467 0.001518 0.007036 0.056640 -0.287457 -0.248590 39.8351226384 -219.1442675772 723.25868
X014 98NOV12 1998.8638 51129 983 4 140.9 -3789 -0.253673 4411222 0.198028 723 0.249493 0.0000 0.001401 0.001579 0.006868 0.062517 -0.154968 -0.219489 39.8351226739 -219.1442675591 723.24949
X014 98NOV13 1998.8665 51130 983 5 140.9 -3789 -0.251138 4411222 0.193687 723 0.241031 0.0000 0.001480 0.001578 0.006959 0.085142 -0.253876 -0.135070 39.8351226348 -219.1442675294 723.24103
X014 98NOV14 1998.8693 51131 983 6 140.9 -3789 -0.256819 4411222 0.196553 723 0.247360 0.0000 0.001400 0.001561 0.006868 0.081365 -0.169817 -0.304658 39.8351226606 -219.1442675958 723.24736
X014 98NOV15 1998.8720 51132 984 0 140.9 -3789 -0.256833 4411222 0.195221 723 0.244019 0.0000 0.001445 0.001544 0.006933 0.073620 -0.250390 -0.171214 39.8351226486 -219.1442675960 723.24402
X014 98NOV16 1998.8747 51133 984 1 140.9 -3789 -0.253884 4411222 0.194431 723 0.250453 0.0000 0.001405 0.001524 0.006869 0.052937 -0.201732 -0.246605 39.8351226415 -219.1442675615 723.25045
X014 98NOV17 1998.8775 51134 984 2 140.9 -3789 -0.256515 4411222 0.197394 723 0.240092 0.0000 0.001418 0.001590 0.007124 0.062867 -0.220898 -0.279418 39.8351226682 -219.1442675923 723.24009
X014 98NOV18 1998.8802 51135 984 3 140.9 -3789 -0.253321 4411222 0.195440 723 0.240733 0.0000 0.001385 0.001512 0.006831 0.033983 -0.209966 -0.222720 39.8351226506 -219.1442675549 723.24073
X014 98NOV19 1998.8830 51136 984 4 140.9 -3789 -0.250048 4411222 0.200934 723 0.248648 0.0000 0.001453 0.001520 0.006915 0.101884 -0.281551 -0.198496 39.8351227001 -219.1442675167 723.24865
X014 98NOV20 1998.8857 51137 984 5 140.9 -3789 -0.257215 4411222 0.198220 723 0.245875 0.0000 0.001434 0.001536 0.006994 0.044147 -0.246610 -0.225161 39.8351226756 -219.1442676004 723.24587
X014 98NOV21 1998.8884 51138 984 6 140.9 -3789 -0.254793 4411222 0.200883 723 0.239339 0.0000 0.001403 0.001536 0.006763 0.090294 -0.206362 -0.245077 39.8351226996 -219.1442675722 723.23934
X014 98NOV22 1998.8912 51139 985 0 140.9 -3789 -0.253423 4411222 0.201636 723 0.235372 0.0000 0.001438 0.001555 0.006954 0.063218 -0.258318 -0.207423 39.8351227064 -219.1442675562 723.23537
X014 98NOV23 1998.8939 51140 985 1 140.9 -3789 -0.257012 4411222 0.195472 723 0.215944 0.0000 0.001444 0.001514 0.006850 0.071230 -0.250027 -0.212978 39.8351226509 -219.1442675980 723.21594
X014 98NOV24 1998.8966 51141 985 2 140.9 -3789 -0.257243 4411222 0.193330 723 0.263152 0.0000 0.001432 0.001561 0.007010 0.088251 -0.180385 -0.275697 39.8351226316 -219.1442676007 723.26315
X014 98NOV25 1998.8994 51142 985 3 140.9 -3789 -0.255438 4411222 0.198017 723 0.240661 0.0000 0.001404 0.001545 0.006893 0.082690 -0.253394 -0.248017 39.8351226738 -219.1442675797 723.24066
X014 98NOV26 1998.9021 51143 985 4 140.9 -3789 -0.255857 4411222 0.196870 723 0.249241 0.0000 0.001404 0.001543 0.006899 0.091724 -0.248120 -0.257963 39.8351226635 -219.1442675846 723.24924
X014 98NOV27 1998.9049 51144 985 5 140.9 -3789 -0.254549 4411222 0.197777 723 0.245769 0.0000 0.001454 0.001571 0.007225 0.039887 -0.221682 -0.284919 39.8351226717 -219.1442675693 723.24577
X014 98NOV28 1998.9076 51145 985 6 140.9 -3789 -0.256168 4411222 0.195595 723 0.254572 0.0000 0.001431 0.001502 0.006753 0.111920 -0.244460 -0.247499 39.8351226520 -219.1442675882 723.25457
X014 98NOV29 1998.9103 51146 986 0 140.9 -3789 -0.253137 4411222 0.197672 723 0.245574 0.0000 0.001356 0.001483 0.006585 0.075230 -0.276923 -0.190537 39.8351226707 -219.1442675528 723.24557
X014 98NOV30 1998.9131 51147 986 1 140.9 -3789 -0.251913 4411222 0.197568 723 0.244153 0.0000 0.001431 0.001543 0.006780 0.077420 -0.147603 -0.220194 39.8351226698 -219.1442675385 723.24415
X014 98DEC01 1998.9158 51148 986 2 140.9 -3789 -0.257394 4411222 0.200819 723 0.249084 0.0000 0.001465 0.001537 0.006830 0.118950 -0.191556 -0.208050 39.8351226990 -219.1442676025 723.24908
X014 98DEC02 1998.9185 51149 986 3 140.9 -3789 -0.258112 4411222 0.200285 723 0.252857 0.0000 0.001469 0.001610 0.007035 0.151218 -0.252802 -0.230866 39.8351226942 -219.1442676109 723.25286
X014 98DEC03 1998.9213 51150 986 4 140.9 -3789 -0.255344 4411222 0.198713 723 0.226788 0.0000 0.001453 0.001531 0.006950 0.029380 -0.245508 -0.219892 39.8351226801 -219.1442675786 723.22679
X014 98DEC04 1998.9240 51151 986 5 140.9 -3789 -0.255764 4411222 0.200243 723 0.235245 0.0000 0.001441 0.001528 0.007011 0.057504 -0.284239 -0.190854 39.8351226939 -219.1442675835 723.23524
X014 98DEC05 1998.9268 51152 986 6 140.9 -3789 -0.260744 4411222 0.198936 723 0.237670 0.0000 0.001493 0.001584 0.007202 -0.003668 -0.222620 -0.167034 39.8351226821 -219.1442676417 723.23767
X014 98DEC06 1998.9295 51153 987 0 140.9 -3789 -0.256533 4411222 0.200999 723 0.230128 0.0000 0.001456 0.001581 0.007090 0.083975 -0.193702 -0.259752 39.8351227007 -219.1442675925 723.23013
X014 98DEC07 1998.9322 51154 987 1 140.9 -3789 -0.252795 4411222 0.202052 723 0.249380 0.0000 0.001509 0.001678 0.007535 0.066934 -0.177110 -0.142819 39.8351227101 -219.1442675488 723.24938
X014 98DEC08 1998.9350 51155 987 2 140.9 -3789 -0.255328 4411222 0.194624 723 0.252509 0.0000 0.001547 0.001688 0.007471 0.069806 -0.187418 -0.238104 39.8351226433 -219.1442675784 723.25251
X014 98DEC09 1998.9377 51156 987 3 140.9 -3789 -0.255149 4411222 0.200146 723 0.248248 0.0000 0.001496 0.001684 0.007682 0.069846 -0.263088 -0.278047 39.8351226930 -219.1442675763 723.24825
X014 98DEC10 1998.9405 51157 987 4 140.9 -3789 -0.253574 4411222 0.189223 723 0.237244 0.0000 0.001435 0.001590 0.007125 0.000119 -0.149400 -0.213603 39.8351225946 -219.1442675578 723.23724
X014 98DEC11 1998.9432 51158 987 5 140.9 -3789 -0.255977 4411222 0.199198 723 0.203768 0.0000 0.001441 0.001592 0.007211 0.057381 -0.182887 -0.258233 39.8351226844 -219.1442675860 723.20377
X014 98DEC12 1998.9459 51159 987 6 140.9 -3789 -0.251016 4411222 0.193569 723 0.232205 0.0000 0.001458 0.001630 0.007348 0.041944 -0.243437 -0.216488 39.8351226338 -219.1442675280 723.23221
X014 98DEC13 1998.9487 51160 988 0 140.9 -3789 -0.254582 4411222 0.189695 723 0.248900 0.0000 0.001450 0.001613 0.007146 0.054896 -0.217364 -0.193741 39.8351225989 -219.1442675696 723.24890
X014 98DEC14 1998.9514 51161 988 1 140.9 -3789 -0.251845 4411222 0.188594 723 0.261929 0.0000 0.001509 0.001711 0.007648 0.026502 -0.140239 -0.328783 39.8351225889 -219.1442675376 723.26193
X014 98DEC15 1998.9541 51162 988 2 140.9 -3789 -0.255690 4411222 0.194940 723 0.252036 0.0000 0.001504 0.001694 0.007557 0.056214 -0.133315 -0.324430 39.8351226461 -219.1442675826 723.25204
X014 98DEC16 1998.9569 51163 988 3 140.9 -3789 -0.257906 4411222 0.183625 723 0.273206 0.0000 0.001835 0.001984 0.009037 0.040618 -0.244492 -0.242132 39.8351225442 -219.1442676084 723.27321
X014 98DEC17 1998.9596 51164 988 4 140.9 -3789 -0.255525 4411222 0.204930 723 0.235617 0.0000 0.001720 0.001832 0.008447 0.101252 -0.231634 -0.292743 39.8351227361 -219.1442675807 723.23562
X014 98DEC18 1998.9624 51165 988 5 140.9 -3789 -0.252166 4411222 0.198870 723 0.239505 0.0000 0.001461 0.001621 0.007055 0.099767 -0.267218 -0.217809 39.8351226815 -219.1442675415 723.23951
X014 98DEC19 1998.9651 51166 988 6 140.9 -3789 -0.252679 4411222 0.195669 723 0.260346 0.0000 0.001410 0.001601 0.007046 0.077112 -0.183614 -0.217138 39.8351226527 -219.1442675474 723.26035
X014 98DEC20 1998.9678 51167 989 0 140.9 -3789 -0.260596 4411222 0.200007 723 0.249655 0.0000 0.001492 0.001605 0.007400 0.055441 -0.165689 -0.362188 39.8351226917 -219.1442676399 723.24966
X014 98DEC21 1998.9706 51168 989 1 140.9 -3789 -0.260436 4411222 0.201996 723 0.229291 0.0000 0.001452 0.001561 0.006868 0.076298 -0.229660 -0.219643 39.8351227096 -219.1442676381 723.22929
X014 98DEC22 1998.9733 51169 989 2 140.9 -3789 -0.254324 4411222 0.199924 723 0.248869 0.0000 0.001452 0.001549 0.007022 0.042261 -0.266049 -0.191141 39.8351226910 -219.1442675667 723.24887
X014 98DEC23 1998.9760 51170 989 3 140.9 -3789 -0.254380 4411222 0.196822 723 0.241025 0.0000 0.001414 0.001528 0.006948 0.073888 -0.210497 -0.283094 39.8351226630 -219.1442675673 723.24103
X014 98DEC24 1998.9788 51171 989 4 140.9 -3789 -0.253772 4411222 0.194280 723 0.254743 0.0000 0.001491 0.001573 0.007137 0.109818 -0.253489 -0.233318 39.8351226401 -219.1442675602 723.25474
X014 98DEC25 1998.9815 51172 989 5 140.9 -3789 -0.254181 4411222 0.194467 723 0.241878 0.0000 0.001419 0.001594 0.006876 0.065788 -0.231120 -0.184699 39.8351226418 -219.1442675650 723.24188
X014 98DEC26 1998.9843 51173 989 6 140.9 -3789 -0.254318 4411222 0.189932 723 0.279211 0.0000 0.001458 0.001669 0.007368 0.056576 -0.186488 -0.231807 39.8351226010 -219.1442675665 723.27921
X014 98DEC27 1998.9870 51174 990 0 140.9 -3789 -0.253965 4411222 0.196443 723 0.249830 0.0000 0.001455 0.001618 0.007128 0.067956 -0.167882 -0.261627 39.8351226596 -219.1442675625 723.24983
X014 98DEC28 1998.9897 51175 990 1 140.9 -3789 -0.253747 4411222 0.188343 723 0.273467 0.0000 0.001470 0.001610 0.007038 0.088937 -0.225572 -0.234655 39.8351225867 -219.1442675599 723.27347
X014 98DEC29 1998.9925 51176 990 2 140.9 -3789 -0.256475 4411222 0.188165 723 0.259790 0.0000 0.001481 0.001602 0.007169 0.068118 -0.206195 -0.205883 39.8351225851 -219.1442675917 723.25979
X014 98DEC30 1998.9952 51177 990 3 140.9 -3789 -0.256162 4411222 0.191167 723 0.262667 0.0000 0.001417 0.001578 0.006686 0.117814 -0.201181 -0.266765 39.8351226121 -219.1442675881 723.26267
X014 98DEC31 1998.9979 51178 990 4 140.9 -3789 -0.259505 4411222 0.189722 723 0.252413 0.0000 0.001460 0.001547 0.006918 0.114720 -0.297893 -0.244527 39.8351225991 -219.1442676271 723.25241
X014 99JAN31 1999.0828 51209 995 0 140.9 -3789 -0.259338 4411222 0.198358 723 0.266371 0.0000 0.001464 0.001552 0.007013 0.067188 -0.230231 -0.237324 39.8351226769 -219.1442676252 723.26637
X014 99FEB01 1999.0856 51210 995 1 140.9 -3789 -0.257051 4411222 0.196002 723 0.255525 0.0000 0.001423 0.001521 0.006789 0.069836 -0.165728 -0.264681 39.8351226557 -219.1442675985 723.25552
X014 99FEB02 1999.0883 51211 995 2 140.9 -3789 -0.255798 4411222 0.196655 723 0.235215 0.0000 0.001482 0.001505 0.006976 0.100797 -0.274404 -0.238381 39.8351226615 -219.1442675839 723.23521
X014 99FEB03 1999.0910 51212 995 3 140.9 -3789 -0.258685 4411222 0.196816 723 0.226669 0.0000 0.001504 0.001529 0.007032 0.074538 -0.269957 -0.234615 39.8351226630 -219.1442676176 723.22667
X014 99FEB04 1999.0938 51213 995 4 140.9 -3789 -0.253818 4411222 0.198132 723 0.255118 0.0000 0.001378 0.001530 0.006760 0.051462 -0.186818 -0.255249 39.8351226748 -219.1442675607 723.25512
X014 99FEB05 1999.0965 51214 995 5 140.9 -3789 -0.256492 4411222 0.196128 723 0.262481 0.0000 0.001475 0.001562 0.007131 0.058642 -0.234668 -0.258288 39.8351226568 -219.1442675920 723.26248
X014 99FEB06 1999.0992 51215 995 6 140.9 -3789 -0.259208 4411222 0.195522 723 0.262401 0.0000 0.001451 0.001547 0.006986 0.064178 -0.238017 -0.256903 39.8351226513 -219.1442676237 723.26240
X014 99FEB07 1999.1020 51216 996 0 140.9 -3789 -0.256246 4411222 0.202605 723 0.241056 0.0000 0.001448 0.001562 0.007250 0.044547 -0.244578 -0.234098 39.8351227151 -219.1442675891 723.24106
X014 99FEB08 1999.1047 51217 996 1 140.9 -3789 -0.255319 4411222 0.203246 723 0.247897 0.0000 0.001475 0.001574 0.007054 0.094334 -0.235488 -0.220349 39.8351227209 -219.1442675783 723.24790
