site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J795 98FEB28 1998.1602 50872 946 6 141.5 -4057 -0.280299 4412765 0.069818 683 0.809982 0.0000 0.001906 0.002171 0.008799 -0.002339 -0.008355 -0.161728 39.8490184639 -218.5474083070 683.80998
J795 98MAR01 1998.1629 50873 947 0 141.5 -4057 -0.278046 4412765 0.070826 683 0.804757 0.0000 0.001161 0.001417 0.005627 -0.032427 -0.037068 -0.192230 39.8490184730 -218.5474082807 683.80476
J795 98MAR02 1998.1656 50874 947 1 141.5 -4057 -0.280440 4412765 0.070763 683 0.810042 0.0000 0.001145 0.001364 0.005431 -0.002867 -0.031435 -0.204129 39.8490184725 -218.5474083087 683.81004
J795 98MAR03 1998.1684 50875 947 2 141.5 -4057 -0.278686 4412765 0.069654 683 0.808797 0.0000 0.001130 0.001389 0.005484 -0.018885 -0.046172 -0.204485 39.8490184625 -218.5474082882 683.80880
J795 98MAR04 1998.1711 50876 947 3 141.5 -4057 -0.282660 4412765 0.068524 683 0.806432 0.0000 0.001153 0.001380 0.005518 -0.010962 -0.086056 -0.249011 39.8490184523 -218.5474083346 683.80643
J795 98MAR05 1998.1739 50877 947 4 141.5 -4057 -0.279865 4412765 0.071430 683 0.805108 0.0000 0.001136 0.001396 0.005566 -0.017128 -0.068868 -0.253898 39.8490184785 -218.5474083020 683.80511
J795 98MAR06 1998.1766 50878 947 5 141.5 -4057 -0.280670 4412765 0.073617 683 0.796475 0.0000 0.001109 0.001394 0.005390 -0.026697 -0.015022 -0.224403 39.8490184982 -218.5474083114 683.79647
J795 98MAR07 1998.1793 50879 947 6 141.5 -4057 -0.277601 4412765 0.072942 683 0.789448 0.0000 0.001125 0.001375 0.005375 -0.007185 -0.036885 -0.157013 39.8490184921 -218.5474082755 683.78945
J795 98MAR08 1998.1821 50880 948 0 141.5 -4057 -0.280825 4412765 0.070694 683 0.802601 0.0000 0.001172 0.001386 0.005613 -0.015544 -0.090055 -0.190618 39.8490184718 -218.5474083132 683.80260
J795 98MAR09 1998.1848 50881 948 1 141.5 -4057 -0.281688 4412765 0.072030 683 0.801786 0.0000 0.001124 0.001362 0.005416 -0.012625 -0.033306 -0.202786 39.8490184839 -218.5474083233 683.80179
J795 98MAR10 1998.1875 50882 948 2 141.5 -4057 -0.280862 4412765 0.073545 683 0.797757 0.0000 0.001196 0.001401 0.005723 0.028648 -0.047316 -0.125268 39.8490184975 -218.5474083136 683.79776
J795 98MAR11 1998.1903 50883 948 3 141.5 -4057 -0.280313 4412765 0.072423 683 0.804987 0.0000 0.001262 0.001396 0.005723 -0.038666 -0.059678 -0.172069 39.8490184874 -218.5474083072 683.80499
J795 98MAR12 1998.1930 50884 948 4 141.5 -4057 -0.278641 4412765 0.072199 683 0.808779 0.0000 0.001199 0.001399 0.005696 0.015174 -0.093669 -0.150259 39.8490184854 -218.5474082877 683.80878
J795 98MAR13 1998.1958 50885 948 5 141.5 -4057 -0.281201 4412765 0.069385 683 0.802502 0.0000 0.001212 0.001403 0.005657 -0.004147 -0.077219 -0.182749 39.8490184601 -218.5474083176 683.80250
J795 98MAR14 1998.1985 50886 948 6 141.5 -4057 -0.279216 4412765 0.072677 683 0.807621 0.0000 0.001212 0.001422 0.005686 0.030187 -0.077643 -0.151444 39.8490184897 -218.5474082944 683.80762
J795 98MAR15 1998.2012 50887 949 0 141.5 -4057 -0.280414 4412765 0.072174 683 0.794099 0.0000 0.001180 0.001381 0.005587 0.005995 -0.094732 -0.186057 39.8490184852 -218.5474083084 683.79410
J795 98MAR16 1998.2040 50888 949 1 141.5 -4057 -0.281737 4412765 0.069831 683 0.798385 0.0000 0.001167 0.001388 0.005684 -0.015841 -0.029168 -0.231976 39.8490184641 -218.5474083238 683.79838
J795 98MAR17 1998.2067 50889 949 2 141.5 -4057 -0.281690 4412765 0.070815 683 0.803420 0.0000 0.001184 0.001391 0.005708 -0.030031 -0.039338 -0.219326 39.8490184729 -218.5474083233 683.80342
J795 98MAR18 1998.2094 50890 949 3 141.5 -4057 -0.282096 4412765 0.071302 683 0.802334 0.0000 0.001142 0.001391 0.005505 -0.028848 -0.013067 -0.235673 39.8490184773 -218.5474083280 683.80233
J795 98MAR19 1998.2122 50891 949 4 141.5 -4057 -0.282404 4412765 0.074215 683 0.797762 0.0000 0.001139 0.001387 0.005457 -0.039787 -0.043570 -0.182532 39.8490185036 -218.5474083316 683.79776
J795 98MAR20 1998.2149 50892 949 5 141.5 -4057 -0.285205 4412765 0.068970 683 0.808881 0.0000 0.001212 0.001413 0.005865 -0.009045 -0.071188 -0.249935 39.8490184563 -218.5474083643 683.80888
J795 98MAR21 1998.2177 50893 949 6 141.5 -4057 -0.281945 4412765 0.070459 683 0.798403 0.0000 0.001108 0.001384 0.005340 -0.018485 -0.015306 -0.193401 39.8490184697 -218.5474083263 683.79840
J795 98MAR22 1998.2204 50894 950 0 141.5 -4057 -0.280326 4412765 0.074068 683 0.797028 0.0000 0.001135 0.001397 0.005485 -0.011890 0.008320 -0.189173 39.8490185022 -218.5474083074 683.79703
J795 98MAR23 1998.2231 50895 950 1 141.5 -4057 -0.283272 4412765 0.070226 683 0.800321 0.0000 0.001202 0.001448 0.005769 -0.031524 -0.014264 -0.201186 39.8490184676 -218.5474083418 683.80032
J795 98MAR24 1998.2259 50896 950 2 141.5 -4057 -0.280872 4412765 0.068763 683 0.805505 0.0000 0.001179 0.001459 0.005532 -0.039412 -0.081047 -0.141845 39.8490184545 -218.5474083137 683.80551
J795 98MAR25 1998.2286 50897 950 3 141.5 -4057 -0.282604 4412765 0.069492 683 0.803783 0.0000 0.001162 0.001411 0.005528 -0.007348 -0.097204 -0.191990 39.8490184610 -218.5474083340 683.80378
J795 98MAR26 1998.2313 50898 950 4 141.5 -4057 -0.280873 4412765 0.070727 683 0.795856 0.0000 0.001125 0.001363 0.005364 -0.011914 -0.091181 -0.195922 39.8490184721 -218.5474083137 683.79586
J795 98MAR27 1998.2341 50899 950 5 141.5 -4057 -0.280017 4412765 0.066633 683 0.787278 0.0000 0.001206 0.001451 0.005765 0.027043 -0.124753 -0.113715 39.8490184353 -218.5474083037 683.78728
