site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J908 04JUL01 2004.4983 53187 1277 4 140.8 3121 0.448646 4380060 0.238456 471 0.247742 0.0000 0.000921 0.001083 0.004296 -0.031210 0.154518 -0.241586 39.5544570539 -219.1636813899 471.24774
J908 04JUL02 2004.5010 53188 1277 5 140.8 3121 0.448133 4380060 0.239269 471 0.241074 0.0000 0.000858 0.001081 0.003806 0.020905 0.142151 -0.144164 39.5544570612 -219.1636813959 471.24107
J908 04JUL03 2004.5038 53189 1277 6 140.8 3121 0.449615 4380060 0.237095 471 0.244731 0.0000 0.000840 0.001065 0.003886 0.050691 0.181107 -0.148984 39.5544570417 -219.1636813786 471.24473
J908 04JUL04 2004.5065 53190 1278 0 140.8 3121 0.448053 4380060 0.238487 471 0.248773 0.0000 0.000835 0.001054 0.003685 -0.025628 0.149300 -0.185409 39.5544570542 -219.1636813968 471.24877
J908 04JUL05 2004.5092 53191 1278 1 140.8 3121 0.443728 4380060 0.239994 471 0.238955 0.0000 0.000825 0.001065 0.003697 0.018398 0.137499 -0.108699 39.5544570678 -219.1636814471 471.23895
J908 04JUL06 2004.5120 53192 1278 2 140.8 3121 0.439964 4380060 0.243251 471 0.217261 0.0000 0.000801 0.001018 0.003516 0.002974 0.019396 -0.169660 39.5544570971 -219.1636814909 471.21726
J908 04JUL07 2004.5147 53193 1278 3 140.8 3121 0.447212 4380060 0.237576 471 0.249064 0.0000 0.000834 0.001037 0.003808 -0.005400 0.131562 -0.185756 39.5544570460 -219.1636814066 471.24906
J908 04JUL08 2004.5175 53194 1278 4 140.8 3121 0.444089 4380060 0.241852 471 0.225066 0.0000 0.000809 0.001005 0.003653 -0.006260 0.127427 -0.190871 39.5544570845 -219.1636814429 471.22507
J908 04JUL09 2004.5202 53195 1278 5 140.8 3121 0.436393 4380060 0.243434 471 0.214303 0.0000 0.000862 0.001035 0.003793 0.003879 0.107674 -0.135029 39.5544570988 -219.1636815324 471.21430
J908 04JUL10 2004.5229 53196 1278 6 140.8 3121 0.447093 4380060 0.238791 471 0.246806 0.0000 0.000788 0.000997 0.003471 -0.012407 0.152149 -0.083531 39.5544570569 -219.1636814080 471.24681
J908 04JUL11 2004.5257 53197 1279 0 140.8 3121 0.447583 4380060 0.239132 471 0.242391 0.0000 0.000794 0.000998 0.003574 -0.000112 0.138075 -0.145271 39.5544570600 -219.1636814023 471.24239
