site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J905 04JUL01 2004.4983 53187 1277 4 141.7 -3230 -0.948843 4426304 0.164386 429 0.193339 0.0000 0.001113 0.001482 0.005397 -0.209946 0.214527 -0.188263 39.9709561433 -218.3378198279 429.19334
J905 04JUL02 2004.5010 53188 1277 5 141.7 -3230 -0.947981 4426304 0.162364 429 0.182338 0.0000 0.001096 0.001455 0.005363 -0.135450 0.254735 -0.162858 39.9709561251 -218.3378198178 429.18234
J905 04JUL03 2004.5038 53189 1277 6 141.7 -3230 -0.946163 4426304 0.159946 429 0.200281 0.0000 0.001102 0.001478 0.005191 -0.151617 0.240250 -0.167647 39.9709561033 -218.3378197965 429.20028
J905 04JUL04 2004.5065 53190 1278 0 141.7 -3230 -0.946704 4426304 0.163206 429 0.190110 0.0000 0.001073 0.001437 0.005150 -0.191923 0.235283 -0.195553 39.9709561327 -218.3378198029 429.19011
J905 04JUL05 2004.5092 53191 1278 1 141.7 -3230 -0.950011 4426304 0.167135 429 0.187352 0.0000 0.001151 0.001517 0.005609 -0.136714 0.275750 -0.105154 39.9709561681 -218.3378198416 429.18735
J905 04JUL06 2004.5120 53192 1278 2 141.7 -3230 -0.942906 4426304 0.165958 429 0.209433 0.0000 0.001041 0.001391 0.004972 -0.187426 0.187201 -0.131322 39.9709561575 -218.3378197584 429.20943
J905 04JUL07 2004.5147 53193 1278 3 141.7 -3230 -0.949832 4426304 0.163230 429 0.188880 0.0000 0.001074 0.001493 0.005223 -0.223081 0.226908 -0.206059 39.9709561329 -218.3378198395 429.18888
J905 04JUL08 2004.5175 53194 1278 4 141.7 -3230 -0.948561 4426304 0.163417 429 0.183783 0.0000 0.001042 0.001391 0.005076 -0.150741 0.225200 -0.208364 39.9709561346 -218.3378198246 429.18378
J905 04JUL09 2004.5202 53195 1278 5 141.7 -3230 -0.952909 4426304 0.162064 429 0.180975 0.0000 0.001067 0.001434 0.005066 -0.178234 0.215609 -0.197536 39.9709561224 -218.3378198755 429.18097
J905 04JUL10 2004.5229 53196 1278 6 141.7 -3230 -0.948406 4426304 0.163671 429 0.184534 0.0000 0.001022 0.001368 0.004829 -0.158803 0.214796 -0.138936 39.9709561369 -218.3378198228 429.18453
