site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J176 96MAR22 1996.2218 50164 845 5 141.1 4144 0.902846 4267381 0.288403 65 0.489290 0.0000 0.001188 0.001487 0.005560 -0.038309 0.032073 -0.096562 38.5394811898 -218.8524586024 65.48929
J176 96MAR23 1996.2245 50165 845 6 141.1 4144 0.899297 4267381 0.287681 65 0.474814 0.0000 0.001238 0.001588 0.005881 -0.074463 0.003517 -0.106892 38.5394811833 -218.8524586431 65.47481
J176 96MAR24 1996.2272 50166 846 0 141.1 4144 0.902768 4267381 0.288886 65 0.483670 0.0000 0.001338 0.001584 0.005979 -0.080515 0.039961 -0.050014 38.5394811941 -218.8524586033 65.48367
J176 96MAR25 1996.2300 50167 846 1 141.1 4144 0.904022 4267381 0.291533 65 0.482433 0.0000 0.001207 0.001479 0.005565 -0.022217 0.035517 -0.074389 38.5394812180 -218.8524585889 65.48243
J176 96MAR26 1996.2327 50168 846 2 141.1 4144 0.901511 4267381 0.286700 65 0.469481 0.0000 0.001254 0.001537 0.005906 -0.000142 0.033460 -0.123555 38.5394811744 -218.8524586177 65.46948
J176 96MAR27 1996.2355 50169 846 3 141.1 4144 0.900626 4267381 0.283787 65 0.479230 0.0000 0.001262 0.001539 0.005872 -0.008858 0.004712 -0.125059 38.5394811482 -218.8524586279 65.47923
J176 96MAR29 1996.2409 50171 846 5 141.1 4144 0.906084 4267381 0.289272 65 0.476033 0.0000 0.001150 0.001409 0.005319 -0.009469 -0.027073 -0.134506 38.5394811976 -218.8524585653 65.47603
J176 96MAR30 1996.2437 50172 846 6 141.1 4144 0.898195 4267381 0.288390 65 0.483862 0.0000 0.001151 0.001464 0.005458 -0.007572 0.021904 -0.132451 38.5394811897 -218.8524586558 65.48386
J176 96MAR31 1996.2464 50173 847 0 141.1 4144 0.896087 4267381 0.288325 65 0.481262 0.0000 0.001643 0.002115 0.008176 -0.080755 -0.064258 -0.123596 38.5394811891 -218.8524586799 65.48126
J176 96APR02 1996.2519 50175 847 2 141.1 4144 0.897102 4267381 0.292391 65 0.477569 0.0000 0.001143 0.001397 0.005283 -0.006286 0.011321 -0.136575 38.5394812257 -218.8524586683 65.47757
J176 96APR03 1996.2546 50176 847 3 141.1 4144 0.898904 4267381 0.290154 65 0.485221 0.0000 0.001162 0.001418 0.005350 0.022279 -0.026396 -0.098985 38.5394812056 -218.8524586476 65.48522
J176 96APR04 1996.2574 50177 847 4 141.1 4144 0.897600 4267381 0.290513 65 0.478208 0.0000 0.001269 0.001522 0.005843 -0.010446 0.004677 -0.160290 38.5394812088 -218.8524586626 65.47821
J176 96APR05 1996.2601 50178 847 5 141.1 4144 0.901254 4267381 0.290036 65 0.490345 0.0000 0.001230 0.001481 0.005617 -0.032030 -0.033897 -0.070853 38.5394812045 -218.8524586207 65.49035
J176 96APR06 1996.2628 50179 847 6 141.1 4144 0.898904 4267381 0.286606 65 0.475335 0.0000 0.001140 0.001419 0.005326 -0.014184 0.017873 -0.082714 38.5394811736 -218.8524586476 65.47534
J176 96APR07 1996.2656 50180 848 0 141.1 4144 0.901273 4267381 0.285664 65 0.484889 0.0000 0.001126 0.001403 0.005260 0.013626 -0.029630 -0.125532 38.5394811651 -218.8524586205 65.48489
J176 96APR08 1996.2683 50181 848 1 141.1 4144 0.896050 4267381 0.286087 65 0.481575 0.0000 0.001217 0.001478 0.005664 0.005697 -0.007593 -0.138347 38.5394811689 -218.8524586804 65.48157
J176 96APR09 1996.2710 50182 848 2 141.1 4144 0.896400 4267381 0.288508 65 0.480077 0.0000 0.001161 0.001460 0.005400 -0.017085 -0.023254 -0.091916 38.5394811907 -218.8524586763 65.48008
J176 96APR10 1996.2738 50183 848 3 141.1 4144 0.899380 4267381 0.287601 65 0.482784 0.0000 0.001169 0.001492 0.005496 -0.043943 0.067623 -0.144930 38.5394811826 -218.8524586422 65.48278
J176 96APR11 1996.2765 50184 848 4 141.1 4144 0.904124 4267381 0.284816 65 0.484810 0.0000 0.001098 0.001374 0.005103 -0.010037 0.039752 -0.171132 38.5394811575 -218.8524585878 65.48481
J176 96APR12 1996.2793 50185 848 5 141.1 4144 0.900718 4267381 0.281875 65 0.482733 0.0000 0.001206 0.001529 0.005497 -0.109825 0.044344 -0.106849 38.5394811310 -218.8524586269 65.48273
J176 96APR13 1996.2820 50186 848 6 141.1 4144 0.896385 4267381 0.290609 65 0.489876 0.0000 0.001204 0.001525 0.005633 -0.074574 0.000888 -0.042101 38.5394812097 -218.8524586765 65.48988
J176 96APR14 1996.2847 50187 849 0 141.1 4144 0.900698 4267381 0.285855 65 0.474339 0.0000 0.001210 0.001461 0.005549 -0.059338 0.018520 -0.118805 38.5394811668 -218.8524586271 65.47434
J176 96APR15 1996.2875 50188 849 1 141.1 4144 0.901993 4267381 0.284935 65 0.479179 0.0000 0.001229 0.001541 0.005599 -0.079611 0.029958 -0.084672 38.5394811586 -218.8524586122 65.47918
J176 96APR16 1996.2902 50189 849 2 141.1 4144 0.900319 4267381 0.288118 65 0.494249 0.0000 0.001155 0.001430 0.005305 -0.046349 -0.005389 -0.096996 38.5394811872 -218.8524586314 65.49425
J176 96APR17 1996.2930 50190 849 3 141.1 4144 0.896079 4267381 0.285521 65 0.483722 0.0000 0.001183 0.001444 0.005486 -0.035388 0.016983 -0.124570 38.5394811638 -218.8524586800 65.48372
J176 96APR18 1996.2957 50191 849 4 141.1 4144 0.901547 4267381 0.285709 65 0.487183 0.0000 0.001255 0.001624 0.005988 -0.098014 0.080512 -0.119344 38.5394811655 -218.8524586173 65.48718
J176 96APR19 1996.2984 50192 849 5 141.1 4144 0.900989 4267381 0.285846 65 0.474679 0.0000 0.001146 0.001428 0.005368 -0.028853 0.004911 -0.138035 38.5394811668 -218.8524586237 65.47468
J176 96APR20 1996.3012 50193 849 6 141.1 4144 0.900111 4267381 0.284966 65 0.480962 0.0000 0.001205 0.001515 0.005577 -0.064453 -0.007098 -0.078770 38.5394811588 -218.8524586338 65.48096
J176 96APR21 1996.3039 50194 850 0 141.1 4144 0.896874 4267381 0.283205 65 0.476975 0.0000 0.001212 0.001482 0.005497 -0.096010 0.014852 -0.092027 38.5394811430 -218.8524586709 65.47698
J176 96APR22 1996.3066 50195 850 1 141.1 4144 0.897579 4267381 0.284736 65 0.474772 0.0000 0.001229 0.001478 0.005532 -0.108496 0.005690 -0.100169 38.5394811568 -218.8524586628 65.47477
J176 96APR23 1996.3094 50196 850 2 141.1 4144 0.899632 4267381 0.284852 65 0.474159 0.0000 0.001129 0.001437 0.005192 -0.065403 0.040860 -0.070916 38.5394811578 -218.8524586393 65.47416
J176 96APR24 1996.3121 50197 850 3 141.1 4144 0.900057 4267381 0.284454 65 0.474047 0.0000 0.001124 0.001461 0.005296 -0.054465 0.075365 -0.079124 38.5394811542 -218.8524586344 65.47405
J176 96APR25 1996.3149 50198 850 4 141.1 4144 0.900524 4267381 0.283258 65 0.474032 0.0000 0.001199 0.001515 0.005719 -0.011635 0.040592 -0.107010 38.5394811434 -218.8524586291 65.47403
J176 96APR26 1996.3176 50199 850 5 141.1 4144 0.896595 4267381 0.289944 65 0.475109 0.0000 0.001213 0.001525 0.005700 -0.009627 -0.028415 -0.153236 38.5394812037 -218.8524586741 65.47511
J176 96APR27 1996.3203 50200 850 6 141.1 4144 0.905749 4267381 0.286956 65 0.481406 0.0000 0.001129 0.001441 0.005294 -0.048840 0.018732 -0.150823 38.5394811768 -218.8524585691 65.48141
J176 96APR28 1996.3231 50201 851 0 141.1 4144 0.900175 4267381 0.284427 65 0.479807 0.0000 0.001166 0.001467 0.005419 -0.073745 0.067019 -0.143097 38.5394811540 -218.8524586331 65.47981
