site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J196 96MAR21 1996.2190 50163 845 4 139.8 2767 0.479676 4273437 0.495172 150 0.846136 0.0000 0.001658 0.002258 0.008005 -0.090910 -0.109334 -0.180199 38.5940380585 -220.1682334242 150.84614
J196 96MAR22 1996.2218 50164 845 5 139.8 2767 0.484355 4273437 0.495213 150 0.843781 0.0000 0.001234 0.001561 0.005889 -0.040738 0.113642 -0.122443 38.5940380588 -220.1682333705 150.84378
J196 96MAR23 1996.2245 50165 845 6 139.8 2767 0.480413 4273437 0.492709 150 0.863888 0.0000 0.001168 0.001540 0.005589 -0.038911 0.004408 -0.097753 38.5940380363 -220.1682334157 150.86389
J196 96MAR24 1996.2272 50166 846 0 139.8 2767 0.486319 4273437 0.491789 150 0.864446 0.0000 0.001514 0.001727 0.006904 -0.095346 0.032954 -0.136194 38.5940380280 -220.1682333480 150.86445
J196 96MAR25 1996.2300 50167 846 1 139.8 2767 0.483909 4273437 0.494514 150 0.874353 0.0000 0.001227 0.001533 0.005719 -0.031029 0.050126 -0.071765 38.5940380525 -220.1682333756 150.87435
J196 96MAR26 1996.2327 50168 846 2 139.8 2767 0.482935 4273437 0.490421 150 0.848417 0.0000 0.001208 0.001454 0.005645 -0.035180 0.043030 -0.148480 38.5940380157 -220.1682333868 150.84842
J196 96MAR27 1996.2355 50169 846 3 139.8 2767 0.479537 4273437 0.488273 150 0.857242 0.0000 0.001381 0.001777 0.006297 -0.054117 0.060183 -0.053118 38.5940379963 -220.1682334258 150.85724
J196 96MAR28 1996.2382 50170 846 4 139.8 2767 0.486208 4273437 0.488819 150 0.855124 0.0000 0.001437 0.001826 0.006731 0.032447 0.029711 -0.110367 38.5940380012 -220.1682333492 150.85512
J196 96MAR29 1996.2409 50171 846 5 139.8 2767 0.488304 4273437 0.493440 150 0.854448 0.0000 0.001182 0.001491 0.005619 -0.046067 0.034804 -0.090473 38.5940380428 -220.1682333252 150.85445
J196 96MAR30 1996.2437 50172 846 6 139.8 2767 0.479971 4273437 0.492710 150 0.851770 0.0000 0.001148 0.001438 0.005407 -0.024270 0.035173 -0.125328 38.5940380363 -220.1682334208 150.85177
J196 96MAR31 1996.2464 50173 847 0 139.8 2767 0.473988 4273437 0.499592 150 0.869485 0.0000 0.001219 0.001494 0.005697 -0.076068 -0.007518 -0.149049 38.5940380983 -220.1682334895 150.86948
J196 96APR01 1996.2491 50174 847 1 139.8 2767 0.480130 4273437 0.492304 150 0.864965 0.0000 0.001392 0.001727 0.006667 -0.064994 -0.022815 -0.199108 38.5940380326 -220.1682334190 150.86497
J196 96APR02 1996.2519 50175 847 2 139.8 2767 0.479317 4273437 0.492912 150 0.853971 0.0000 0.001158 0.001421 0.005428 -0.000360 0.074337 -0.172190 38.5940380381 -220.1682334283 150.85397
J196 96APR03 1996.2546 50176 847 3 139.8 2767 0.475152 4273437 0.493191 150 0.854209 0.0000 0.001143 0.001435 0.005373 -0.004451 0.042595 -0.136281 38.5940380406 -220.1682334761 150.85421
J196 96APR04 1996.2574 50177 847 4 139.8 2767 0.475224 4273437 0.487739 150 0.831312 0.0000 0.001188 0.001451 0.005487 0.019014 0.027397 -0.159010 38.5940379915 -220.1682334753 150.83131
J196 96APR05 1996.2601 50178 847 5 139.8 2767 0.484192 4273437 0.492185 150 0.859508 0.0000 0.001233 0.001485 0.005599 -0.053524 0.032411 -0.125702 38.5940380315 -220.1682333724 150.85951
J196 96APR06 1996.2628 50179 847 6 139.8 2767 0.480270 4273437 0.490385 150 0.859678 0.0000 0.001133 0.001397 0.005252 -0.009840 0.012620 -0.150880 38.5940380153 -220.1682334174 150.85968
J196 96APR07 1996.2656 50180 848 0 139.8 2767 0.479769 4273437 0.489726 150 0.864286 0.0000 0.001139 0.001418 0.005382 -0.016367 0.041138 -0.151674 38.5940380094 -220.1682334231 150.86429
J196 96APR08 1996.2683 50181 848 1 139.8 2767 0.475998 4273437 0.490997 150 0.860844 0.0000 0.001178 0.001455 0.005474 0.011796 0.011821 -0.114661 38.5940380208 -220.1682334664 150.86084
J196 96APR09 1996.2710 50182 848 2 139.8 2767 0.480401 4273437 0.493931 150 0.851238 0.0000 0.001217 0.001459 0.005637 0.017124 0.005571 -0.151688 38.5940380473 -220.1682334159 150.85124
J196 96APR10 1996.2738 50183 848 3 139.8 2767 0.479638 4273437 0.490512 150 0.861830 0.0000 0.001188 0.001468 0.005450 -0.050552 0.110695 -0.088304 38.5940380165 -220.1682334247 150.86183
J196 96APR11 1996.2765 50184 848 4 139.8 2767 0.481407 4273437 0.486784 150 0.829977 0.0000 0.001171 0.001423 0.005398 -0.065800 0.079076 -0.190891 38.5940379829 -220.1682334044 150.82998
J196 96APR12 1996.2793 50185 848 5 139.8 2767 0.480337 4273437 0.490114 150 0.848540 0.0000 0.001222 0.001548 0.005643 -0.099999 0.078237 -0.162946 38.5940380129 -220.1682334166 150.84854
J196 96APR13 1996.2820 50186 848 6 139.8 2767 0.479985 4273437 0.491530 150 0.867300 0.0000 0.001237 0.001485 0.005741 -0.085480 0.050323 -0.139871 38.5940380256 -220.1682334207 150.86730
J196 96APR14 1996.2847 50187 849 0 139.8 2767 0.480766 4273437 0.490353 150 0.852977 0.0000 0.001234 0.001488 0.005674 -0.107208 0.040106 -0.152034 38.5940380150 -220.1682334117 150.85298
J196 96APR15 1996.2875 50188 849 1 139.8 2767 0.486333 4273437 0.488174 150 0.859121 0.0000 0.001301 0.001536 0.005910 -0.096594 0.106894 -0.174870 38.5940379954 -220.1682333478 150.85912
J196 96APR16 1996.2902 50189 849 2 139.8 2767 0.481948 4273437 0.493470 150 0.876390 0.0000 0.001212 0.001475 0.005810 -0.060049 0.062515 -0.179177 38.5940380431 -220.1682333981 150.87639
J196 96APR17 1996.2930 50190 849 3 139.8 2767 0.477006 4273437 0.488729 150 0.850187 0.0000 0.001161 0.001421 0.005428 -0.048191 0.047639 -0.165764 38.5940380004 -220.1682334549 150.85019
J196 96APR18 1996.2957 50191 849 4 139.8 2767 0.480328 4273437 0.488096 150 0.859119 0.0000 0.001275 0.001575 0.005777 -0.078342 0.062467 -0.133081 38.5940379947 -220.1682334167 150.85912
J196 96APR19 1996.2984 50192 849 5 139.8 2767 0.481042 4273437 0.488205 150 0.859129 0.0000 0.001203 0.001443 0.005543 -0.070653 0.063296 -0.153196 38.5940379957 -220.1682334085 150.85913
J196 96APR20 1996.3012 50193 849 6 139.8 2767 0.479254 4273437 0.488326 150 0.835437 0.0000 0.001246 0.001525 0.005770 -0.115472 0.069937 -0.151722 38.5940379968 -220.1682334291 150.83544
J196 96APR21 1996.3039 50194 850 0 139.8 2767 0.477851 4273437 0.488083 150 0.855214 0.0000 0.001264 0.001542 0.005864 -0.068662 0.035008 -0.103304 38.5940379946 -220.1682334452 150.85521
J196 96APR22 1996.3066 50195 850 1 139.8 2767 0.480378 4273437 0.490429 150 0.851683 0.0000 0.001261 0.001512 0.005653 -0.136289 0.042097 -0.140932 38.5940380157 -220.1682334162 150.85168
J196 96APR23 1996.3094 50196 850 2 139.8 2767 0.479490 4273437 0.489029 150 0.848579 0.0000 0.001188 0.001469 0.005434 -0.066836 0.025784 -0.143716 38.5940380031 -220.1682334264 150.84858
J196 96APR24 1996.3121 50197 850 3 139.8 2767 0.481537 4273437 0.488632 150 0.855163 0.0000 0.001133 0.001438 0.005273 -0.035614 0.020845 -0.149870 38.5940379995 -220.1682334029 150.85516
J196 96APR25 1996.3149 50198 850 4 139.8 2767 0.481289 4273437 0.488440 150 0.865014 0.0000 0.001237 0.001539 0.005775 -0.037402 0.056782 -0.064997 38.5940379978 -220.1682334057 150.86501
J196 96APR26 1996.3176 50199 850 5 139.8 2767 0.479282 4273437 0.492911 150 0.855505 0.0000 0.001239 0.001526 0.005770 -0.090887 0.056332 -0.123829 38.5940380381 -220.1682334287 150.85550
J196 96APR27 1996.3203 50200 850 6 139.8 2767 0.491362 4273437 0.491438 150 0.865250 0.0000 0.001175 0.001437 0.005448 -0.029060 0.066407 -0.135494 38.5940380248 -220.1682332901 150.86525
J196 96APR28 1996.3231 50201 851 0 139.8 2767 0.481765 4273437 0.488146 150 0.863532 0.0000 0.001161 0.001422 0.005296 -0.060325 0.044031 -0.118175 38.5940379952 -220.1682334002 150.86353
J196 96APR29 1996.3258 50202 851 1 139.8 2767 0.478930 4273437 0.487464 150 0.856519 0.0000 0.001245 0.001517 0.005822 -0.060236 0.066598 -0.050346 38.5940379890 -220.1682334328 150.85652
J196 96APR30 1996.3285 50203 851 2 139.8 2767 0.482328 4273437 0.490731 150 0.854738 0.0000 0.001143 0.001455 0.005427 -0.038786 0.028170 -0.103514 38.5940380184 -220.1682333938 150.85474
