site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J533 97FEB19 1997.1362 50498 893 3 141.4 3979 0.124095 4585519 0.173301 66 0.477425 0.0000 0.001914 0.002359 0.008616 0.095552 0.029501 -0.173240 41.4047070382 -218.5524133242 66.47743
J533 97FEB20 1997.1389 50499 893 4 141.4 3979 0.125956 4585519 0.178251 66 0.461873 0.0000 0.001094 0.001373 0.004975 -0.038876 0.063352 -0.123496 41.4047070828 -218.5524133020 66.46187
J533 97FEB21 1997.1417 50500 893 5 141.4 3979 0.125754 4585519 0.175713 66 0.461474 0.0000 0.001087 0.001376 0.004960 -0.044060 0.067606 -0.107866 41.4047070600 -218.5524133044 66.46147
J533 97FEB22 1997.1444 50501 893 6 141.4 3979 0.128259 4585519 0.172887 66 0.461928 0.0000 0.001108 0.001401 0.005066 -0.033931 0.077369 -0.087483 41.4047070345 -218.5524132745 66.46193
J533 97FEB23 1997.1472 50502 894 0 141.4 3979 0.130836 4585519 0.173050 66 0.469129 0.0000 0.001116 0.001418 0.005070 0.004311 0.020059 -0.127033 41.4047070360 -218.5524132436 66.46913
J533 97FEB24 1997.1499 50503 894 1 141.4 3979 0.126686 4585519 0.173409 66 0.466248 0.0000 0.001510 0.001940 0.007052 -0.104086 0.057844 -0.166463 41.4047070392 -218.5524132933 66.46625
J533 97MAR19 1997.2129 50526 897 3 141.4 3979 0.128667 4585519 0.171379 66 0.472120 0.0000 0.001163 0.001442 0.005382 -0.037501 0.013014 -0.141529 41.4047070209 -218.5524132696 66.47212
J533 97MAR20 1997.2156 50527 897 4 141.4 3979 0.130065 4585519 0.172405 66 0.468265 0.0000 0.001180 0.001434 0.005404 -0.000986 -0.049773 -0.157297 41.4047070302 -218.5524132529 66.46827
J533 97MAR21 1997.2183 50528 897 5 141.4 3979 0.129457 4585519 0.177369 66 0.461395 0.0000 0.001176 0.001466 0.005475 -0.035043 0.051442 -0.112936 41.4047070749 -218.5524132601 66.46140
J533 97MAR22 1997.2211 50529 897 6 141.4 3979 0.131064 4585519 0.178634 66 0.463466 0.0000 0.001132 0.001442 0.005286 -0.042166 0.041223 -0.139018 41.4047070863 -218.5524132409 66.46347
