site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
J157 96MAR25 1996.2300 50167 846 1 141.1 -2000 -0.360702 4461849 0.400026 203 0.100618 0.0000 0.001878 0.002164 0.008288 0.051566 0.046278 -0.031134 40.2910763466 -218.9235253062 203.10062
J157 96MAR26 1996.2327 50168 846 2 141.1 -2000 -0.358377 4461849 0.399933 203 0.089789 0.0000 0.001177 0.001539 0.005660 -0.029977 0.047021 -0.156002 40.2910763457 -218.9235252789 203.08979
J157 96MAR27 1996.2355 50169 846 3 141.1 -2000 -0.356144 4461849 0.398217 203 0.078536 0.0000 0.001108 0.001458 0.005236 -0.018647 0.009143 -0.120519 40.2910763303 -218.9235252526 203.07854
J157 96MAR28 1996.2382 50170 846 4 141.1 -2000 -0.353763 4461849 0.397624 203 0.091517 0.0000 0.001125 0.001457 0.005377 0.012296 -0.037945 -0.145668 40.2910763249 -218.9235252246 203.09152
J157 96MAR29 1996.2409 50171 846 5 141.1 -2000 -0.352016 4461849 0.402137 203 0.088183 0.0000 0.001105 0.001447 0.005201 -0.016718 0.038552 -0.118911 40.2910763656 -218.9235252041 203.08818
J157 96MAR30 1996.2437 50172 846 6 141.1 -2000 -0.357906 4461849 0.397883 203 0.077526 0.0000 0.001111 0.001423 0.005177 0.006500 0.013259 -0.129642 40.2910763273 -218.9235252733 203.07753
J157 96MAR31 1996.2464 50173 847 0 141.1 -2000 -0.364068 4461849 0.404005 203 0.080360 0.0000 0.001117 0.001465 0.005349 0.006296 -0.057663 -0.171390 40.2910763824 -218.9235253458 203.08036
J157 96APR01 1996.2491 50174 847 1 141.1 -2000 -0.353189 4461849 0.399409 203 0.089688 0.0000 0.001139 0.001464 0.005460 -0.008997 0.044710 -0.197855 40.2910763410 -218.9235252179 203.08969
J157 96APR02 1996.2519 50175 847 2 141.1 -2000 -0.356988 4461849 0.403789 203 0.081707 0.0000 0.001136 0.001456 0.005295 -0.002893 0.006138 -0.145366 40.2910763804 -218.9235252626 203.08171
J157 96APR03 1996.2546 50176 847 3 141.1 -2000 -0.356007 4461849 0.404590 203 0.084577 0.0000 0.001120 0.001466 0.005272 -0.007802 0.008811 -0.090143 40.2910763876 -218.9235252510 203.08458
J157 96APR04 1996.2574 50177 847 4 141.1 -2000 -0.359460 4461849 0.400187 203 0.088352 0.0000 0.001099 0.001421 0.005133 -0.011660 0.022054 -0.156652 40.2910763480 -218.9235252916 203.08835
J157 96APR05 1996.2601 50178 847 5 141.1 -2000 -0.354303 4461849 0.402368 203 0.083359 0.0000 0.001186 0.001492 0.005468 -0.029460 -0.003700 -0.154005 40.2910763676 -218.9235252310 203.08336
J157 96APR06 1996.2628 50179 847 6 141.1 -2000 -0.357116 4461849 0.398092 203 0.090522 0.0000 0.001109 0.001424 0.005202 -0.013442 -0.011320 -0.172389 40.2910763291 -218.9235252640 203.09052
J157 96APR07 1996.2656 50180 848 0 141.1 -2000 -0.354557 4461849 0.396652 203 0.089596 0.0000 0.001123 0.001447 0.005263 0.003485 0.027173 -0.186107 40.2910763162 -218.9235252339 203.08960
J157 96APR08 1996.2683 50181 848 1 141.1 -2000 -0.356415 4461849 0.398021 203 0.082554 0.0000 0.001138 0.001490 0.005410 -0.039019 -0.014629 -0.145738 40.2910763285 -218.9235252558 203.08255
J157 96APR09 1996.2710 50182 848 2 141.1 -2000 -0.359204 4461849 0.402269 203 0.073082 0.0000 0.001144 0.001492 0.005377 -0.023737 0.004868 -0.080642 40.2910763667 -218.9235252886 203.07308
J157 96APR10 1996.2738 50183 848 3 141.1 -2000 -0.356110 4461849 0.400198 203 0.089223 0.0000 0.001127 0.001471 0.005349 -0.052049 0.059040 -0.169237 40.2910763481 -218.9235252522 203.08922
J157 96APR11 1996.2765 50184 848 4 141.1 -2000 -0.353845 4461849 0.397826 203 0.089537 0.0000 0.001111 0.001437 0.005216 -0.045086 0.041836 -0.188317 40.2910763267 -218.9235252256 203.08954
J157 96APR13 1996.2820 50186 848 6 141.1 -2000 -0.359521 4461849 0.401174 203 0.086831 0.0000 0.001177 0.001485 0.005456 -0.069605 -0.004819 -0.111580 40.2910763569 -218.9235252923 203.08683
J157 96APR14 1996.2847 50187 849 0 141.1 -2000 -0.356903 4461849 0.399287 203 0.087364 0.0000 0.001206 0.001509 0.005578 -0.099434 0.031410 -0.116590 40.2910763399 -218.9235252615 203.08736
J157 96APR15 1996.2875 50188 849 1 141.1 -2000 -0.355822 4461849 0.399256 203 0.083848 0.0000 0.001207 0.001523 0.005500 -0.113050 0.031724 -0.159804 40.2910763396 -218.9235252488 203.08385
J157 96APR16 1996.2902 50189 849 2 141.1 -2000 -0.354149 4461849 0.399238 203 0.090962 0.0000 0.001139 0.001474 0.005269 -0.049731 0.008361 -0.142392 40.2910763395 -218.9235252291 203.09096
J157 96APR17 1996.2930 50190 849 3 141.1 -2000 -0.360044 4461849 0.395688 203 0.070117 0.0000 0.001108 0.001455 0.005257 -0.072665 0.023061 -0.185062 40.2910763075 -218.9235252985 203.07012
J157 96APR18 1996.2957 50191 849 4 141.1 -2000 -0.349612 4461849 0.395211 203 0.067304 0.0000 0.001212 0.001592 0.005615 -0.044325 -0.019760 -0.151440 40.2910763032 -218.9235251758 203.06730
J157 96APR19 1996.2984 50192 849 5 141.1 -2000 -0.353761 4461849 0.397632 203 0.085938 0.0000 0.001154 0.001513 0.005483 -0.044531 0.058027 -0.159674 40.2910763250 -218.9235252246 203.08594
J157 96APR20 1996.3012 50193 849 6 141.1 -2000 -0.353763 4461849 0.397225 203 0.081600 0.0000 0.001173 0.001504 0.005364 -0.109955 0.046941 -0.082327 40.2910763213 -218.9235252246 203.08160
J157 96APR21 1996.3039 50194 850 0 141.1 -2000 -0.360911 4461849 0.396023 203 0.079550 0.0000 0.001208 0.001514 0.005570 -0.124840 0.099370 -0.168624 40.2910763105 -218.9235253087 203.07955
J157 96APR22 1996.3066 50195 850 1 141.1 -2000 -0.355654 4461849 0.397519 203 0.087457 0.0000 0.001237 0.001533 0.005621 -0.147367 0.047528 -0.157161 40.2910763240 -218.9235252468 203.08746
J157 96APR23 1996.3094 50196 850 2 141.1 -2000 -0.356744 4461849 0.396145 203 0.094389 0.0000 0.001154 0.001455 0.005290 -0.051284 0.088310 -0.136987 40.2910763116 -218.9235252597 203.09439
J157 96APR24 1996.3121 50197 850 3 141.1 -2000 -0.353512 4461849 0.397164 203 0.093226 0.0000 0.001136 0.001480 0.005355 -0.066288 0.060964 -0.123404 40.2910763208 -218.9235252217 203.09323
J157 96APR25 1996.3149 50198 850 4 141.1 -2000 -0.354930 4461849 0.396641 203 0.084508 0.0000 0.001154 0.001485 0.005359 -0.066694 0.033247 -0.140082 40.2910763161 -218.9235252383 203.08451
J157 96APR26 1996.3176 50199 850 5 141.1 -2000 -0.357472 4461849 0.403461 203 0.082437 0.0000 0.001167 0.001515 0.005465 -0.029747 0.023217 -0.116194 40.2910763775 -218.9235252682 203.08244
J157 96APR27 1996.3203 50200 850 6 141.1 -2000 -0.345865 4461849 0.398183 203 0.088536 0.0000 0.001125 0.001445 0.005261 -0.026314 0.009128 -0.160052 40.2910763300 -218.9235251317 203.08854
J157 96APR28 1996.3231 50201 851 0 141.1 -2000 -0.354174 4461849 0.397688 203 0.090657 0.0000 0.001131 0.001447 0.005307 -0.033519 -0.017460 -0.191078 40.2910763255 -218.9235252294 203.09066
J157 96APR29 1996.3258 50202 851 1 141.1 -2000 -0.357727 4461849 0.395380 203 0.088678 0.0000 0.001119 0.001508 0.005349 -0.070990 0.032284 -0.127996 40.2910763047 -218.9235252712 203.08868
J157 96APR30 1996.3285 50203 851 2 141.1 -2000 -0.354015 4461849 0.397493 203 0.084526 0.0000 0.001130 0.001460 0.005307 -0.045493 0.014761 -0.145052 40.2910763237 -218.9235252276 203.08453
J157 96MAY01 1996.3313 50204 851 3 141.1 -2000 -0.353901 4461849 0.397420 203 0.089417 0.0000 0.001184 0.001525 0.005501 -0.070832 0.013482 -0.088333 40.2910763231 -218.9235252262 203.08942
J157 96MAY02 1996.3340 50205 851 4 141.1 -2000 -0.357710 4461849 0.396409 203 0.092070 0.0000 0.001187 0.001513 0.005551 -0.017367 -0.036541 -0.151711 40.2910763140 -218.9235252710 203.09207
J157 96MAY03 1996.3368 50206 851 5 141.1 -2000 -0.357284 4461849 0.399659 203 0.099973 0.0000 0.001173 0.001477 0.005470 -0.042564 -0.032738 -0.161469 40.2910763432 -218.9235252660 203.09997
J157 96MAY04 1996.3395 50207 851 6 141.1 -2000 -0.353133 4461849 0.399683 203 0.091412 0.0000 0.001109 0.001437 0.005210 -0.040516 -0.014328 -0.132153 40.2910763435 -218.9235252172 203.09141
J157 96MAY05 1996.3422 50208 852 0 141.1 -2000 -0.352408 4461849 0.398399 203 0.086128 0.0000 0.001113 0.001461 0.005245 -0.045645 -0.019430 -0.136073 40.2910763319 -218.9235252087 203.08613
J157 96MAY06 1996.3450 50209 852 1 141.1 -2000 -0.354834 4461849 0.398759 203 0.087016 0.0000 0.001227 0.001553 0.005619 -0.050337 -0.019480 -0.151672 40.2910763351 -218.9235252372 203.08702
J157 96MAY07 1996.3477 50210 852 2 141.1 -2000 -0.357053 4461849 0.398609 203 0.093666 0.0000 0.001143 0.001459 0.005338 -0.038154 -0.002478 -0.176575 40.2910763338 -218.9235252633 203.09367
J157 96MAY08 1996.3504 50211 852 3 141.1 -2000 -0.355919 4461849 0.394816 203 0.093323 0.0000 0.001148 0.001456 0.005364 -0.042397 0.022028 -0.141310 40.2910762996 -218.9235252500 203.09332
J157 96MAY09 1996.3532 50212 852 4 141.1 -2000 -0.357392 4461849 0.396404 203 0.093358 0.0000 0.001188 0.001566 0.005634 -0.056457 -0.032290 -0.108266 40.2910763139 -218.9235252673 203.09336
J157 96MAY10 1996.3559 50213 852 5 141.1 -2000 -0.360259 4461849 0.399690 203 0.074028 0.0000 0.001195 0.001589 0.005811 -0.006874 0.017010 -0.138818 40.2910763435 -218.9235253010 203.07403
J157 96MAY11 1996.3587 50214 852 6 141.1 -2000 -0.358403 4461849 0.398227 203 0.093674 0.0000 0.001210 0.001560 0.005712 -0.003248 0.002125 -0.186195 40.2910763303 -218.9235252792 203.09367
J157 96MAY12 1996.3614 50215 853 0 141.1 -2000 -0.351292 4461849 0.400823 203 0.088327 0.0000 0.001230 0.001625 0.005899 -0.007266 0.044259 -0.141605 40.2910763537 -218.9235251956 203.08833
J157 96MAY13 1996.3641 50216 853 1 141.1 -2000 -0.352024 4461849 0.399605 203 0.085756 0.0000 0.001211 0.001584 0.005903 -0.016939 -0.028461 -0.171910 40.2910763428 -218.9235252042 203.08576
J157 96MAY14 1996.3669 50217 853 2 141.1 -2000 -0.357260 4461849 0.400608 203 0.079723 0.0000 0.001158 0.001546 0.005628 -0.035163 0.017427 -0.163584 40.2910763518 -218.9235252657 203.07972
J157 96MAY15 1996.3696 50218 853 3 141.1 -2000 -0.356015 4461849 0.399249 203 0.080895 0.0000 0.001232 0.001534 0.005668 -0.039282 -0.010168 -0.201527 40.2910763396 -218.9235252511 203.08090
J157 96MAY16 1996.3723 50219 853 4 141.1 -2000 -0.356399 4461849 0.398059 203 0.082523 0.0000 0.001313 0.001571 0.005946 -0.050559 0.017811 -0.191081 40.2910763288 -218.9235252556 203.08252
J157 96MAY17 1996.3751 50220 853 5 141.1 -2000 -0.353299 4461849 0.397146 203 0.081798 0.0000 0.001335 0.001628 0.006059 -0.034529 0.122457 -0.185533 40.2910763206 -218.9235252191 203.08180
J157 96MAY18 1996.3778 50221 853 6 141.1 -2000 -0.350368 4461849 0.398820 203 0.091019 0.0000 0.001243 0.001611 0.005808 -0.025692 0.046554 -0.169979 40.2910763357 -218.9235251847 203.09102
J157 96MAY19 1996.3806 50222 854 0 141.1 -2000 -0.347984 4461849 0.399231 203 0.087246 0.0000 0.001247 0.001590 0.005751 -0.064966 0.094860 -0.140141 40.2910763394 -218.9235251566 203.08725
